mt_system	doc_id	seg_id	annotator_id	source	target	start_ids	end_ids	errors
Nemo	bbc.500823	38	rater1	"""I'm a keyworker - I'm a teacher - and my boyfriend has work commitments so we cannot quarantine for 14 days when we return,"" she said."	"""Я ключевой работник - я учитель - и у моего бойфренда есть обязательства по работе, поэтому мы не можем находиться на карантине в течение 14 дней, когда мы вернемся"", - сказала она."	-1	-1	no-error
Nemo	bbc.500823	39	rater1	"""We can't get any money back and to change the company want double what I've already paid in fees. I'm very disappointed and upset as we're packed and ready to go."""	"""Мы не можем вернуть деньги, а для того, чтобы изменить компанию, нужно вдвое больше, чем я уже заплатил в виде гонораров. Я очень разочарован и расстроен, так как мы упакованы и готовы к работе""."	107 188 58	126 199 69	major major major
Nemo	independent.597197	1	rater1	Leicester happy to hit target of European football says Golden Boot winner Jamie Vardy	"Лестер счастлив попасть в цель европейского футбола, говорит победитель ""Золотой бутсы"" Джейми Варди"	-1	-1	no-error
Nemo	independent.597197	2	rater1	Jamie Vardy acknowledged his disappointment at missing out on Champions League football, but said Leicester City achieved their early-season objective of qualifying for Europe.	"Джейми Варди признал, что разочарован тем, что пропустил матч в Лиге чемпионов, но сказал, что ""Лестер Сити"" достиг своей цели в начале сезона - квалификации в Европу."	-1	-1	no-error
Nemo	independent.597197	3	rater1	The Foxes were second in December and third when football restarted after lockdown, but they took just four points from their last five games to finish fifth in the Premier League.	"""Фокс"" были вторыми в декабре и третьими, когда футбол возобновился после карантина, но они набрали всего четыре очка из последних пяти игр, чтобы финишировать пятыми в Премьер-лиге."	144	152	major
Nemo	independent.597197	4	rater1	"A final-day win over Manchester United would have secured a top-four finish, but Brendan Rodgers"" side suffered a 2-0 loss, which Vardy says was the most upsetting aspect."	"Победа в последний день над ""Манчестер Юнайтед"" обеспечила бы финиш в первой четверке, но команда Брендана Роджерса проиграла со счетом 2: 0, что, по словам Варди, было самым огорчительным аспектом."	142	141	minor
Nemo	independent.597197	5	rater1	"""It was disappointing, more the way we've ended up losing the game,"" he said on Sky Sports at full-time."	"""Это было разочаровывающе, тем более, что мы проиграли игру"", - сказал он в эфире Sky Sports на полной ставке."	96	115	major
Nemo	independent.597197	6	rater1	"""But we've said in the dressing room, we targeted behind closed doors to qualify for Europe and we've done that."	"""Но мы сказали в раздевалке, мы нацелились за закрытыми дверями, чтобы квалифицироваться в Европу, и мы сделали это."	1	3	minor
Nemo	independent.597197	7	rater1	"""We had the chance to qualify for the Champions League and that was even better, but we'll reflect on it and come back stronger next year."	"""У нас был шанс попасть в Лигу чемпионов, и это было еще лучше, но мы подумаем над этим и вернемся сильнее в следующем году."	125	126	minor
Nemo	independent.597197	8	rater1	"""It's hard to take, but our main target was Europe and we've managed to do that."""	"""Это трудно принять, но нашей главной целью была Европа, и нам удалось это сделать""."	-1	-1	no-error
Nemo	independent.597197	9	rater1	While his team fell short, Vardy himself ended the season as the Premier League's top scorer at 33 years of age, scoring 23 times.	В то время как его команда потерпела неудачу, сам Варди закончил сезон в качестве лучшего бомбардира Премьер-лиги в возрасте 33 лет, забив 23 гола.	-1	-1	no-error
Nemo	independent.597197	10	rater1	He paid tribute to his team-mates in receiving the award and said there are still plenty of miles left in him at the top level, despite his advancing age.	Он отдал дань уважения своим товарищам по команде, получившим награду, и сказал, что у него осталось еще много миль на высшем уровне, несмотря на его преклонный возраст.	51	64	major
Nemo	independent.597197	11	rater1	"""I'm delighted, it's all about the team. I wouldn't have been in the position I was for the goals without them and I've put quite a few away."	"""Я в восторге, все дело в команде, без них я бы не был в том положении, в котором я играл за голы, и я отбросил немало."	92	97	major
Nemo	independent.597197	12	rater1	"""I'll have a rest for a bit now and come back for next season ready to go."	"""Сейчас я немного отдохну и вернусь на следующий сезон, готовый к работе."	-1	-1	no-error
Nemo	independent.597197	13	rater1	"Fortunately I don't feel my age, my legs are still fine and touch wood I don't pick up many injuries, so it's about keeping on top of that and come back as strong as I can next year."""	"К счастью, я не чувствую своего возраста, мои ноги все еще в порядке, и я не получаю много травм, так что речь идет о том, чтобы оставаться на высоте и вернуться как можно сильнее в следующем году ""."	-1	-1	no-error
Nemo	nytimes.268754	1	rater1	Seattle Protests: Fires and Pepper Spray as Thousands March Through City	Протесты в Сиэтле: Пожары и перцовые брызги, когда тысячи людей маршируют по городу	19	28	major
Nemo	nytimes.268754	2	rater1	SEATTLE - After weeks of escalating confrontations between protesters and federal authorities in Portland, Ore., a crowd of about 2,000 people mobilized in Seattle on Saturday, marching through the streets and clashing with the police.	СИЭТЛ - После нескольких недель эскалации столкновений между протестующими и федеральными властями в Портленде, штат Орегон, толпа из примерно 2000 человек собралась в Сиэтле в субботу, маршируя по улицам и вступая в столкновения с полицией.	-1	-1	no-error
Nemo	nytimes.268754	3	rater1	Three police officers were injured, including one who was hospitalized with a leg injury caused by an explosive, and 16 protesters were arrested as of early evening, the police said.	Трое полицейских получили ранения, в том числе один, который был госпитализирован с травмой ноги, вызванной взрывчаткой, а 16 протестующих были арестованы ранним вечером, сообщила полиция.	-1	-1	no-error
Nemo	nytimes.268754	4	rater1	"Carrying signs such as ""Feds Go Home"" and shouting chants of ""No justice, no peace,"" the protesters stopped at the site of a future youth detention center and lit buildings there on fire. Some smashed windows of nearby businesses."	"Протестующие, неся плакаты типа ""Федералы идут домой"" и выкрикивая лозунги ""Нет справедливости, нет мира"", остановились на месте будущего центра содержания под стражей для несовершеннолетних и зажгли там здания, а некоторые разбили окна близлежащих предприятий."	44	51	major
Nemo	nytimes.268754	5	rater1	The police confronted the crowd in the Capitol Hill neighborhood, deploying flash grenades and pepper spray before they began taking people into custody.	Полиция столкнулась с толпой в районе Капитолийского холма, применив световые гранаты и перечный аэрозоль, прежде чем они начали брать людей под стражу.	88	99	major
Nemo	nytimes.268754	6	rater1	Bipasha Mukherjee, 52, of Kirkland, Wash., said she has been protesting on the streets since May and said it was worrisome to her to see such aggressive tactics by the police.	Бипаша Мукерджи, 52 года, из Киркланда, штат Вашингтон, сказала, что она протестует на улицах с мая, и сказала, что ее беспокоит такая агрессивная тактика полиции.	-1	-1	no-error
Nemo	nytimes.268754	7	rater1	"""This is not the country I immigrated to,"" said Ms. Mukherjee, who arrived from India more than 30 years ago. ""It feels like we are rapidly becoming a fascist state and a police state."""	"""Это не та страна, в которую я иммигрировала"", - сказала г-жа Мукерджи, которая приехала из Индии более 30 лет назад. ""Такое ощущение, что мы стремительно превращаемся в фашистское государство и полицейское государство""."	-1	-1	no-error
Nemo	nytimes.268754	8	rater1	Michaud Savage of Seattle said the protests were aimed at both local authorities and the deployment of federal officers who have waged a crackdown against a long-running protest in Portland. Mr. Savage said the law enforcement tactics in Portland, which have included the use of tear gas and crowd-control munitions, were dangerous and inappropriate.	Мишод Сэвидж (Michaud Savage) из Сиэтла сказал, что протесты были направлены как против местных властей, так и против размещения федеральных офицеров, которые разгоняли длительную акцию протеста в Портленде. Г-н Сэвидж сказал, что тактика правоохранительных органов в Портленде, которая включала использование слезоточивого газа и боеприпасов для сдерживания толпы, была опасной и неуместной.	-1	-1	no-error
Nemo	nytimes.268754	9	rater1	"""It's a very hard slide in an extremely violent direction,"" Mr. Savage said as he washed his eyes of pepper spray and nursed a wound on his arm from a flash grenade."	"""Это очень тяжелое скольжение в чрезвычайно жестоком направлении"", - сказал г-н Сэвидж, омывая глаза перцовым аэрозолем и выкапывая рану на руке от гранаты со вспышкой. - ""Это очень жесткий спуск в чрезвычайно жестоком направлении"", - сказал г-н Сэвидж, вымывая глаза перцовым аэрозолем и выкапывая рану на руке от гранаты со вспышкой."	103 104 125 172	107 125 137 343	major major major major
Nemo	nytimes.268754	10	rater1	The death of George Floyd in police custody in Minneapolis in May ignited mass protests that drew millions to the streets in dozens of cities, but those demonstrations have waned in most cities.	Смерть Джорджа Флойда в полицейском участке в Миннеаполисе в мае спровоцировала массовые протесты, которые вывели на улицы миллионы людей в десятках городов, но в большинстве городов эти демонстрации ослабли.	-1	-1	no-error
Nemo	nytimes.268754	11	rater1	Seattle and Portland, however, have seen extended demonstrations. Seattle protesters at one point laid claim to several blocks of the Capitol Hill neighborhood and declared an autonomous zone. After a series of shootings there led the police to clear the area, protests had subsided.	Сиэтл и Портленд, однако, были свидетелями продолжительных демонстраций. Сиэтлские протестующие в какой-то момент предъявили претензии на несколько кварталов в районе Капитолийского холма и объявили автономную зону. После серии стрельбы в этом районе полиция зачистила этот район, протесты потихоньку пошли на спад. В Сиэтле и Портленде, однако, прошли продолжительные демонстрации.	316	385	major
Nemo	nytimes.268754	12	rater1	Portland, meanwhile, has continued protesting, with some of the heaviest protests around federal buildings in the city. After President Trump issued an executive order to protect statues and federal property, the Department of Homeland Security deployed tactical teams to the city, beginning a series of clashes that have resulted in injured protesters, inspector general investigations and calls from local leaders for federal agents to leave.	Портленд, тем временем, продолжил протесты, с некоторыми из самых ожесточенных протестов вокруг федеральных зданий в городе.После того, как президент Трамп издал указ о защите статуй и федерального имущества, Министерство национальной безопасности направило в город тактические группы, начав серию столкновений, которые привели к травмам протестующих, общим расследованиям инспекторов и призывам местных лидеров к федеральным агентам покинуть город.	-1	-1	no-error
Nemo	nytimes.268754	13	rater1	Protest crowds in that city have swelled into the thousands, and demonstrations there were continuing. This week, federal officials deployed a tactical team to Seattle, and protesters cited that development as one reason for Saturday's demonstrations.	Толпы протестующих в этом городе выросли до тысяч, и демонстрации там продолжались.На этой неделе федеральные власти направили тактическую группу в Сиэтл, и протестующие назвали это развитие событий одной из причин субботних демонстраций.	70	85	minor
Nemo	nytimes.268754	14	rater1	While the Portland protests have centered in downtown, the demonstrations on Saturday roamed areas east of the downtown core, where the city's federal courthouse is.	В то время как протесты в Портленде сосредоточились в центре города, демонстрации в субботу прокатились по районам к востоку от центра города, где находится здание федерального суда города.	-1	-1	no-error
Nemo	news.com.au.796350	1	rater1	Man found with gunshot wounds in Mambourin near Werribee	Мужчина с огнестрельными ранениями найден в Мамбурине недалеко от Верриби	-1	-1	no-error
Nemo	news.com.au.796350	2	rater1	A man has been rushed to hospital after being shot in Melbourne's west overnight.	Мужчина был срочно доставлен в больницу после того, как его застрелили на западе Мельбурна ночью.	-1	-1	no-error
Nemo	news.com.au.796350	3	rater1	Police were called to Mambourin, near Werribee, about 8pm where they found a man aged in his 20s with suspected gunshot wounds to the lower body in Yard St.	Полицию вызвали в Мамбурин, недалеко от Верриби, около 8 вечера, где они обнаружили мужчину в возрасте от 20 лет с предполагаемыми огнестрельными ранениями в нижнюю часть тела на улице Ярд.	-1	-1	no-error
Nemo	news.com.au.796350	4	rater1	The man was taken to hospital with non-life threatening injuries.	Мужчина был доставлен в больницу с травмами, не угрожающими жизни.	-1	-1	no-error
Nemo	news.com.au.796350	5	rater1	Police said the investigation was ongoing.	Полиция заявила, что расследование продолжается.	-1	-1	no-error
Nemo	voa-en.100681	1	rater1	Tight Security Presence outside US Consulate in Chengdu, China	Жесткое присутствие службы безопасности у консульства США в Чэнду, Китай	-1	-1	no-error
Nemo	voa-en.100681	2	rater1	There was a tight security presence outside the U.S. consulate in the city of Chengdu, China Sunday, as the American staff prepared to leave the premises.	В воскресенье перед консульством США в городе Чэнду, Китай, было усиленное присутствие сил безопасности, когда американский персонал готовился покинуть здание.	-1	-1	no-error
Nemo	voa-en.100681	3	rater1	Three moving trucks were seen entering the building compound, while uniformed and plainclothes police lined both sides of the street, which were lined with metal barriers.	Были замечены три движущихся грузовика, въезжавших на территорию здания, в то время как полицейские в форме и в штатском выстроились по обе стороны улицы, которые были обнесены металлическими барьерами.	-1	-1	no-error
Nemo	voa-en.100681	4	rater1	The editor of China's Global Times tabloid tweeted that the U.S. consulate in Chengdu was given 72 hours to close, or until 10 a.m. (0200GMT) Monday, July 27.	Редактор китайского таблоида Global Times написал в Твиттере, что консульству США в Чэнду было дано 72 часа на закрытие, или до 10 утра (0200 по Гринвичу) в понедельник, 27 июля.	-1	-1	no-error
Nemo	voa-en.100681	5	rater1	"China charged that some personnel at the Chengdu consulate were ""conducting activities not in line with their identities."""	"Китай обвинил некоторых сотрудников консульства в Чэнду в том, что они ""вели деятельность, не соответствующую их личности""."	115	126	major
Nemo	voa-en.100681	6	rater1	Without giving any details, Chinese Ministry of Foreign Affairs spokesman, Wang Wenbin said such activity had interfered in China's affairs and harmed its security interests.	Не приводя никаких подробностей, представитель министерства иностранных дел Китая Ван Вэньбинь заявил, что такая деятельность вмешалась в дела Китая и нанесла ущерб его интересам безопасности.	-1	-1	no-error
Nemo	voa-en.100681	7	rater1	China's order to close the consulate in Chengdu was issued Friday in retaliation for a U.S. order to close the Chinese consulate in Houston, Texas.	Распоряжение Китая о закрытии консульства в Чэнду было издано в пятницу в отместку за распоряжение США о закрытии китайского консульства в Хьюстоне, штат Техас.	-1	-1	no-error
Nemo	voa-en.100681	8	rater1	"Washington ordered China to close the Houston office ""to protect American intellectual property and Americans' private information."""	"Вашингтон приказал Китаю закрыть офис в Хьюстоне ""для защиты американской интеллектуальной собственности и частной информации американцев""."	-1	-1	no-error
Nemo	voa-en.100681	9	rater1	As Chinese consulate closure in Houston took effect on Friday, a group of men who appeared to be U.S. officials were seen breaking-in to the facility through a back door.	Когда в пятницу вступило в силу закрытие китайского консульства в Хьюстоне, группа мужчин, которые, казалось, были американскими чиновниками, была замечена ворвавшимися в здание через черный ход.	-1	-1	no-error
Nemo	voa-en.100681	10	rater1	Wang said on Saturday that violated international and bilateral agreements and China would respond, without specifying of how.	Ван заявил в субботу, что нарушил международные и двусторонние соглашения, и Китай ответит, не уточнив, каким образом.	25	29	major
Nemo	voa-en.100681	11	rater1	The tit-for-tat closures further escalated the tensions between the two countries over issues from trade and industrial espionage to human rights.	"Закрытие границ по принципу ""зуб за зуб"" еще больше обострило напряженность между двумя странами по вопросам от торговли и промышленного шпионажа до прав человека."	-1	-1	no-error
Nemo	thesun.co.uk.114323	1	rater1	Safari park baboons seen armed with knives, screwdrivers and CHAINSAW as 'pranksters give them weapons to wreck cars'	"Бабуины из сафари-парка, вооруженные ножами, отвертками и CHAINSAW, видели, как ""шутники дают им оружие, чтобы разбить машины"""	59 68	70 72	major major
Nemo	thesun.co.uk.114323	2	rater1	The primates at Knowsley safari park, Merseyside, are long known to pounce on anyone pausing in the enclosure and ripping off a windscreen wiper or mirror.	Давно известно, что приматы в сафари-парке Ноусли, Мерсисайд, набрасываются на любого, кто останавливается в вольере и срывает стеклоочиститель или зеркало.	119	129	major
Nemo	thesun.co.uk.114323	3	rater1	Baboons have been armed with knives, screwdrivers and even chainsaws at Knowsley safari park, Merseyside.	Бабуины были вооружены ножами, отвертками и даже бензопилами в сафари-парке Ноусли в Мерсисайде.	-1	-1	no-error
Nemo	thesun.co.uk.114323	4	rater1	Workers fear pranksters are arming the pesky primates, who are known to pounce on anyone who pauses and rip off windscreen wipers and mirrors.	Рабочие опасаются, что шутники вооружают надоедливых приматов, которые, как известно, набрасываются на любого, кто останавливается и срывает стеклоочистители и зеркала.	133	143	major
Nemo	thesun.co.uk.114323	5	rater1	"Workers now fear they are being armed with the lethal weapons ""for a laugh"" by visitors to bolster their attacks and the apes have even been seen rummaging around toolboxes themselves."	"Рабочие теперь опасаются, что их вооружат смертоносным оружием ""для смеха"" со стороны посетителей, чтобы поддержать их атаки, а обезьяны даже видели, как они сами рылись вокруг ящиков с инструментами."	131 42 78 89	142 46 91 103	major major major major
Nemo	thesun.co.uk.114323	6	rater1	"One park worker told The Sunday Times: ""We're not sure if they are being given weapons by some of the guests who want to see them attack cars, or if they're fishing them out of pick-up trucks and vans."""	"Один из работников парка рассказал The Sunday Times: ""Мы не уверены, дают ли им оружие некоторые гости, которые хотят видеть, как они атакуют машины, или они вылавливают их из пикапов и фургонов""."	-1	-1	no-error
Nemo	thesun.co.uk.114323	7	rater1	"""They will literally go into people's toolboxes and carry them around. One of the baboons was seen lugging around a chainsaw."""	"""Они будут буквально заходить в ящики с инструментами людей и носить их с собой, один из бабуинов был замечен тащащим бензопилу""."	112 7 81 83	122 34 85 90	major major major major
Nemo	thesun.co.uk.114323	8	rater1	"Another worker said: ""The baboons have been found with knives and screwdrivers. I do wonder if it's some of the guests handing them out."""	"Другой работник сказал: ""Бабуины были найдены с ножами и отвертками, мне интересно, раздают ли их некоторые из гостей""."	-1	-1	no-error
Nemo	thesun.co.uk.114323	9	rater1	And the baboon attacks are so inevitable that mechanics across the northwest of England have come to know the enclosure well.	А атаки бабуинов настолько неизбежны, что механики на северо-западе Англии хорошо знакомы с ограждением.	-1	-1	no-error
Nemo	thesun.co.uk.114323	10	rater1	One mechanic in Sale, Greater Manchester said people know what to expect at the park and that he has had two customers fall victim to the baboons this year.	Один механик в Сэйле, Большой Манчестер, сказал, что люди знают, чего ожидать в парке, и что у него было два клиента, которые стали жертвами бабуинов в этом году.	-1	-1	no-error
Nemo	thesun.co.uk.114323	11	rater1	"They added that one minute kids want monkeys on the car and the next it has no registration plate - but the issue provides ""good money"" for the garage."	"Они добавили, что в одну минуту дети хотят, чтобы в машине были обезьяны, а в следующую минуту у нее нет номерного знака - но вопрос дает ""хорошие деньги"" для гаража."	127 134	136 172	major major
Nemo	thesun.co.uk.114323	12	rater1	Knowsley reopened on June 15 with Covid-19 security measures after insisting it was as safe as a McDonald's drive-through as visitors do not leave their car on the five mile safari drive.	Ноусли возобновил работу 15 июня, приняв меры безопасности в связи с Covid-19, после того, как настаивал на том, что это так же безопасно, как проезд через Макдоналдс, так как посетители не покидают свою машину на пятимильном сафари.	-1	-1	no-error
Nemo	thesun.co.uk.114323	13	rater1	The 550-acre park, home to lions, tigers, rhinos, wildebeest and camels, dismissed reports of armed apes as an urban myth.	Парк площадью 550 акров, где обитают львы, тигры, носороги, гну и верблюды, отверг сообщения о вооруженных обезьянах как городской миф.	-1	-1	no-error
Nemo	thesun.co.uk.114323	14	rater1	"A spokesperson said: ""We believe many of these stories have grown in exaggeration as they've been retold, with embellishment to make the objects that are sometimes found in the enclosure seem more exciting and unbelievable."""	"Пресс-секретарь сказал: ""Мы считаем, что многие из этих историй выросли в преувеличении, так как они были пересказаны, с приукрашиванием, чтобы предметы, которые иногда находятся в вольере, казались более захватывающими и невероятными""."	66	76	major
Nemo	thesun.co.uk.114323	15	rater1	In 2012 car manufacturer Hyundai let 40 monkeys from the park loose on its New Generation i30 model for 10 hours to prove it had the strength for families with small children.	В 2012 году производитель автомобилей Hyundai выпустил 40 обезьян из парка на своей модели нового поколения i30 на 10 часов, чтобы доказать, что она обладает силой для семей с маленькими детьми.	-1	-1	no-error
Nemo	rte.en.ie.30771	1	rater1	Gwyneth Paltrow wants kids to have good 'worth ethic'	"Гвинет Пэлтроу хочет, чтобы у детей была хорошая ""достойная этика"""	-1	-1	no-error
Nemo	rte.en.ie.30771	2	rater1	Gwyneth Paltrow has said she wants to raise her children to have a good worth ethic as she tries 'not to just hand them things'.	"Гвинет Пэлтроу сказала, что хочет воспитывать своих детей, чтобы у них была хорошая этика, поскольку она пытается ""не просто передать им вещи""."	-1	-1	no-error
Nemo	rte.en.ie.30771	3	rater1	Paltrow has two children, Apple (16) and Moses (14), with ex-husband Chris Martin and she wants them to have good values and not get by on their parents fame.	У Пэлтроу двое детей, Эппл (16) и Мозес (14), с бывшим мужем Крисом Мартином, и она хочет, чтобы у них были хорошие ценности, а не слава родителей.	-1	-1	no-error
Nemo	rte.en.ie.30771	4	rater1	"""That's why I think it's so important... To raise a kid that has a work ethic and whose values are aligned with yours or with their own sense of who they are, etc,"" she told Rob Lowe on his podcast."	"""Вот почему я думаю, что это так важно... Воспитать ребенка, у которого есть трудовая этика и чьи ценности совпадают с вашими или с их собственным пониманием того, кто они, и т.д."", - сказала она Робу Лоу в своем подкасте."	-1	-1	no-error
Nemo	rte.en.ie.30771	5	rater1	"""The truth of the matter is the doors can be opened for you, but if you think about all the people who try and it doesn't happen."""	"""Правда в том, что двери могут быть открыты для вас, но если вы думаете обо всех людях, которые пытаются, и этого не происходит""."	-1	-1	no-error
Nemo	rte.en.ie.30771	6	rater1	"She added, ""As a parent you think, all I can do for these kids is teach them right from wrong and teach them what work is. I've really have tried not to just hand them things."""	"Она добавила: ""Как родитель, ты думаешь, все, что я могу сделать для этих детей, это научить их правильно, а не неправильно, и научить их тому, что такое работа."	109 113 114 98	116 117 128 110	major major major major
Nemo	rte.en.ie.30771	7	rater1	Paltrow has also taken steps to allow her children to live as privately as possible, and ensures they keep their social media accounts private.	Пэлтроу также предприняла шаги, чтобы позволить своим детям жить как можно более конфиденциально, и гарантирует, что они сохранят конфиденциальность своих аккаунтов в социальных сетях.	100 121	114 132	major major
Nemo	rte.en.ie.30771	8	rater1	"""I won't let them be public on any social media or anything like that, I try to keep them out of the public eye as much as possible,"" she said."	"""Я не позволю им быть публичными ни в каких социальных сетях или в чем-то подобном, я стараюсь держать их подальше от глаз общественности, насколько это возможно"", - сказала она."	-1	-1	no-error
Nemo	rte.en.ie.30771	9	rater1	"""You know, now it's different, 'cause kids are like, 'Can I have a YouTube channel?' and I'm like, 'No, you can't. Absolutely not."""	"""Знаете, теперь все по-другому, потому что дети говорят:"" Могу ли я иметь канал на ouTube? "", а я говорю:"" Нет, вы не можете."	109 112 129 58 61 86	111 111 133 60 60 95	minor minor major minor minor major
Nemo	aj-english.22076	1	rater1	Tunisia interior minister named new PM, to form government in a month	Министр внутренних дел Туниса назначил нового премьер-министра, который сформирует правительство через месяц	-1	-1	no-error
Nemo	aj-english.22076	2	rater1	Tunisia's Interior Minister Hichem Mechichi has been appointed to form the next government, the president's office said, amid political tensions among major parties in the North African country.	Министр внутренних дел Туниса Хишем Мешиши был назначен для формирования следующего правительства, как сообщили в канцелярии президента, на фоне политической напряженности между основными партиями в североафриканской стране.	-1	-1	no-error
Nemo	aj-english.22076	3	rater1	The 46-year-old lawyer succeeds Elyes Fakhfakh, who resigned as prime minister earlier this month.	46-летний адвокат сменит на этом посту Элиеса Фахфаха, который подал в отставку с поста премьер-министра ранее в этом месяце.	-1	-1	no-error
Nemo	aj-english.22076	4	rater1	But Mechichi was not one of the names proposed by the governing political parties to President Kais Saied.	Но Мечичи не был одним из имен, предложенных правящими политическими партиями президенту Кайсу Саиду.	-1	-1	no-error
Nemo	aj-english.22076	5	rater1	"In a statement following Saturday's announcement, Mechichi said he would ""work to form a government that meets the expectations of all Tunisians."""	"В заявлении, сделанном после субботнего объявления, Мечичи сказал, что он ""будет работать над формированием правительства, которое будет отвечать ожиданиям всех тунисцев""."	-1	-1	no-error
Nemo	aj-english.22076	6	rater1	Tunisia has been praised as a rare success story for democratic transition after the Arab Spring regional uprisings sparked by its 2011 revolution.	Тунис получил высокую оценку как редкий пример успешного перехода к демократии после региональных восстаний Арабской весны, вызванных революцией 2011 года.	-1	-1	no-error
Nemo	aj-english.22076	7	rater1	But its leaders have struggled to meet the expectations of the Tunisian people and the already fragile economy has been battered by the closure of the country's borders because of the COVID-19 pandemic.	Но ее лидеры изо всех сил пытались оправдать ожидания тунисского народа, а и без того хрупкая экономика пострадала от закрытия границ страны из-за пандемии COVID-19.	-1	-1	no-error
Nemo	aj-english.22076	8	rater1	The disease has killed nearly 50 people and infected more than 1,400 in Tunisia.	В Тунисе болезнь убила почти 50 человек и заразила более 1400.	-1	-1	no-error
Nemo	aj-english.22076	9	rater1	As well as being the interior minister in the outgoing government, Mechichi has been a counsellor to President Saied, handling legal matters.	Помимо того, что Мечичи был министром внутренних дел в уходящем правительстве, он был советником президента Саида, занимаясь юридическими вопросами.	-1	-1	no-error
Nemo	aj-english.22076	10	rater1	He has previously been chief of staff at the Ministry of Transport and also served in the Ministry of Social Affairs.	Ранее он был начальником аппарата в Министерстве транспорта, а также служил в Министерстве социальных дел.	-1	-1	no-error
Nemo	aj-english.22076	11	rater1	He now has a month to form a government, which will then face a parliamentary vote of confidence and will need an absolute majority to succeed.	Теперь у него есть месяц, чтобы сформировать правительство, которое затем получит вотум доверия в парламенте и будет нуждаться в абсолютном большинстве, чтобы добиться успеха.	-1	-1	no-error
Nemo	aj-english.22076	12	rater1	Failing that, parliament will be dissolved and new elections will be held within three months.	В противном случае парламент будет распущен, а новые выборы состоятся в течение трех месяцев.	-1	-1	no-error
Nemo	aj-english.22076	13	rater1	In the last elections held in October, the Ennahdha party came on top but fell far short of a majority and eventually agreed to join a coalition government.	"На последних выборах, состоявшихся в октябре, партия ""Ан-Нахда"" заняла первое место, но не получила большинства и в конце концов согласилась войти в коалиционное правительство."	14 56	25 67	major major
Nemo	aj-english.22076	14	rater1	Fakhfakh's resignation on July 15, after less than five months in office, threatened fresh political deadlock in the nation as it struggles with the economic fallout of the pandemic.	Отставка Фахфаха 15 июля, после менее чем пяти месяцев пребывания у власти, грозила новым политическим тупиком в стране, которая борется с экономическими последствиями пандемии.	-1	-1	no-error
Nemo	aj-english.22076	15	rater1	The resignation deepened the political dispute with Ennahdha over allegations against Fakhfakh of conflicts of interest.	"Отставка углубила политический спор с ""Ан-Нахдой"" по поводу обвинений в адрес ""Фахфаха"" в конфликте интересов."	10 41	34 53	major major
Nemo	aj-english.22076	16	rater1	Relations between the 47-year-old outgoing leader and Ennahdha have been strained since the October legislative elections.	"Отношения между 47-летним уходящим лидером и ""Ан-Нахдой"" были напряженными после октябрьских парламентских выборов."	11 48	29 60	major major
Nemo	aj-english.22076	17	rater1	Fakhfakh stepped down the same day the party filed a no-confidence motion against him.	Фахфах ушел в отставку в тот же день, когда партия заявила ему вотум недоверия.	-1	-1	no-error
Nemo	aj-english.22076	18	rater1	Ennahdha had initially nominated an independent for prime minister, but he failed to win the support of parliament, leading the president to name former Finance Minister Fakhfakh for the post.	Первоначально Эннахда выдвинул независимого кандидата на пост премьер-министра, но ему не удалось заручиться поддержкой парламента, в результате чего президент назначил на этот пост бывшего министра финансов Фахфаха.	-1	-1	no-error
Nemo	aj-english.22076	19	rater1	Faced with the prospect of fresh elections, Ennahdha eventually agreed to join the coalition government.	"Столкнувшись с перспективой новых выборов, ""Ан-Нахда"" в конце концов согласилась войти в коалиционное правительство."	15 46	31 57	major major
Nemo	express.co.uk.44090	1	rater1	Tony Blair vows never to stop meddling in British politics despite severe Brexit backlash	Тони Блэр обещает никогда не прекращать вмешиваться в британскую политику, несмотря на жесткую реакцию на Брекзит	-1	-1	no-error
Nemo	express.co.uk.44090	2	rater1	Tony Blair has pledged not to stop intervening in UK politics, following severe backlash to his involvement in the Labour Party and anti-Brexit campaigning.	Тони Блэр пообещал не прекращать вмешиваться в политику Соединенного Королевства после резкой реакции на его участие в Лейбористской партии и кампании против Брекзита.	-1	-1	no-error
Nemo	express.co.uk.44090	3	rater1	"Mr Blair, who has been out of office for more than ten years, told Sophy Ridge on Sky News that he will ""never"" stop speaking out in British politics."	"Г-н Блэр, который был в отставке более десяти лет, сказал Софи Ридж в Sky News, что он ""никогда"" не прекратит высказываться в британской политике."	-1	-1	no-error
