mt_system	doc_id	seg_id	annotator_id	source	target	start_ids	end_ids	errors
Online-Y	tedtalk-5	9	rater1	They have a distinct way of interacting with their environment and their experiences.	Они по-разному взаимодействуют со своей средой и опытом.	-1	-1	no-error
Online-Y	tedtalk-5	10	rater1	Some refuse to give up and hold on to the bitter end, while others can't take it anymore and crumble in a fit of dramatic passion.	Некоторые отказываются сдаваться и держаться до горького конца, другие больше не могут терпеть это и рассыпаться в припадке драматической страсти.	101	115	major
Online-Y	tedtalk-5	11	rater1	It's easy to think, when you look at an iceberg, that they're isolated, that they're separate and alone, much like we as humans sometimes view ourselves.	Легко думать, когда вы смотрите на айсберг, что они изолированы, что они разделены и одиноки, так же, как мы, люди, иногда воспринимаем себя.	-1	-1	no-error
Online-Y	tedtalk-5	12	rater1	But the reality is far from it.	Но реальность далека от этого.	-1	-1	no-error
Online-Y	tedtalk-5	13	rater1	As an iceberg melts, I am breathing in its ancient atmosphere.	Когда айсберг тает, я вдыхаю его древнюю атмосферу.	-1	-1	no-error
Online-Y	tedtalk-5	14	rater1	As the iceberg melts, it is releasing mineral-rich fresh water that nourishes many forms of life.	По мере таяния айсберг высвобождает богатую минералами пресную воду, которая питает многие формы жизни.	0 8	10 17	major major
Online-Y	tedtalk-5	15	rater1	I approach photographing these icebergs as if I'm making portraits of my ancestors, knowing that in these individual moments they exist in that way and will never exist that way again.	Я подхожу к фотографированию этих айсбергов так, как будто я делаю портреты моих предков, зная, что в эти отдельные моменты они существуют таким образом и больше никогда не будут существовать таким образом.	139 192	155 209	major major
Online-Y	tedtalk-5	16	rater1	It is not a death when they melt; it is not an end, but a continuation of their path through the cycle of life.	Это не смерть, когда они тают; это не конец, а продолжение их пути через жизненный цикл.	-1	-1	no-error
Online-Y	tedtalk-5	17	rater1	Some of the ice in the icebergs that I photograph is very young -- a couple thousand years old.	Некоторые из льда в айсбергах, которые я фотографирую, очень молоды — пару тысяч лет.	0	20	major
Online-Y	tedtalk-5	18	rater1	And some of the ice is over 100,000 years old.	А часть льда старше 100 000 лет.	-1	-1	no-error
Online-Y	tedtalk-5	19	rater1	The last pictures I'd like to show you are of an iceberg that I photographed in Qeqetarsuaq, Greenland.	Последние снимки, которые я хотел бы показать вам, это айсберг, который я сфотографировал в Кекетарсуаке, Гренландия.	26 72	30 76	major major
Online-Y	tedtalk-5	20	rater1	It's a very rare occasion that you get to actually witness an iceberg rolling.	Это очень редкий случай, когда вы действительно становитесь свидетелями качения айсберга.	72	82	major
Online-Y	tedtalk-5	21	rater1	So here it is.	Вот и оно.	-1	-1	no-error
Online-Y	tedtalk-5	22	rater1	You can see on the left side a small boat.	С левой стороны вы можете увидеть небольшую лодку.	-1	-1	no-error
Online-Y	tedtalk-5	23	rater1	That's about a 15-foot boat.	Это примерно 15-футовый катер.	-1	-1	no-error
Online-Y	tedtalk-5	24	rater1	And I'd like you to pay attention to the shape of the iceberg and where it is at the waterline.	И я хочу, чтобы вы обратили внимание на форму айсберга и его место на ватерлинии.	-1	-1	no-error
Online-Y	tedtalk-5	25	rater1	You can see here, it begins to roll, and the boat has moved to the other side, and the man is standing there.	Вы видите здесь, она начинает катиться, и лодка переместилась на другую сторону, и человек стоит там.	-1	-1	no-error
Online-Y	tedtalk-5	26	rater1	This is an average-size Greenlandic iceberg.	Это гренландский айсберг среднего размера.	-1	-1	no-error
Online-Y	tedtalk-5	27	rater1	It's about 120 feet above the water, or 40 meters.	Он находится на высоте около 120 футов над водой или 40 метров.	-1	-1	no-error
Online-Y	tedtalk-5	28	rater1	And this video is real time.	А это видео в режиме реального времени.	-1	-1	no-error
Online-Y	tedtalk-5	29	rater1	(Music) And just like that, the iceberg shows you a different side of its personality.	(Музыка) И вот так айсберг показывает вам другую сторону его личности.	-1	-1	no-error
Online-Y	tedtalk-5	30	rater1	Thank you.	Спасибо.	-1	-1	no-error
Online-Y	tedtalk-5	31	rater1	(Applause)	(аплодисменты)	-1	-1	no-error
Online-Y	tedtalk-6	1	rater1	Do you know how many species of flowering plants there are?	Знаете ли вы, сколько видов цветущих растений существует?	-1	-1	no-error
Online-Y	tedtalk-6	2	rater1	There are a quarter of a million -- at least those are the ones we know about -- a quarter of a million species of flowering plants.	Есть четверть миллиона — по крайней мере это те, о которых мы знаем — четверть миллиона видов цветущих растений.	-1	-1	no-error
Online-Y	tedtalk-6	3	rater1	And flowers are a real bugger.	А цветы — настоящий баггер.	20	29	major
Online-Y	tedtalk-6	4	rater1	They're really difficult for plants to produce.	Их очень сложно производить растениям.	-1	-1	no-error
Online-Y	tedtalk-6	5	rater1	They take an enormous amount of energy and a lot of resources.	Они потребляют огромное количество энергии и много ресурсов.	-1	-1	no-error
Online-Y	tedtalk-6	6	rater1	Why would they go to that bother?	Зачем им это беспокоиться?	13	28	major
Online-Y	tedtalk-6	7	rater1	And the answer of course, like so many things in the world, is sex.	И ответ, конечно, как и многие другие вещи в мире, — секс.	-1	-1	no-error
Online-Y	tedtalk-6	8	rater1	I know what's on your mind when you're looking at these pictures.	Я знаю, о чем вы думаете, когда вы смотрите на эти фотографии.	-1	-1	no-error
Online-Y	tedtalk-6	9	rater1	And the reason that sexual reproduction is so important -- there are lots of other things that plants can do to reproduce.	И причина, по которой половое размножение так важно — есть много других вещей, которые растения могут сделать для размножения.	-1	-1	no-error
Online-Y	tedtalk-6	10	rater1	You can take cuttings; they can sort of have sex with themselves; they can pollinate themselves.	Вы можете брать черенки, они могут заниматься сексом с собой, опылять сами.	0 74	12 78	major major
Online-Y	tedtalk-6	11	rater1	But they really need to spread their genes to mix with other genes so that they can adapt to environmental niches.	Но им действительно нужно распространять свои гены для смешивания с другими генами, чтобы они могли адаптироваться к экологическим нишам.	-1	-1	no-error
Online-Y	tedtalk-6	12	rater1	Evolution works that way.	Эволюция работает именно так.	-1	-1	no-error
Online-Y	tedtalk-6	13	rater1	Now the way that plants transmit that information is through pollen.	Теперь растения передают эту информацию через пыльцу.	0	9	major
Online-Y	tedtalk-6	14	rater1	Some of you may have seen some of these pictures before.	Некоторые из вас, возможно, уже видели некоторые из этих фотографий.	-1	-1	no-error
Online-Y	tedtalk-6	15	rater1	As I say, every home should have a scanning electron microscope to be able to see these.	Как я уже сказал, каждый дом должен иметь сканирующий электронный микроскоп, чтобы увидеть их.	-1	-1	no-error
Online-Y	tedtalk-6	16	rater1	And there is as many different kinds of pollen as there are flowering plants.	И существует столько же различных видов пыльцы, сколько и цветущих растений.	-1	-1	no-error
Online-Y	tedtalk-6	17	rater1	And that's actually rather useful for forensics and so on.	И это очень полезно для криминалистики и так далее.	-1	-1	no-error
Online-Y	tedtalk-6	18	rater1	Most pollen that causes hay fever for us is from plants that use the wind to disseminate the pollen, and that's a very inefficient process, which is why it gets up our noses so much.	Больше всего пыльцы, вызывающей сенную лихорадку, происходит от растений, которые используют ветер для распространения пыльцы, и это очень неэффективный процесс, поэтому она так сильно поднимает наши носы.	0 185 194 50	15 197 198 63	major major major major
Online-Y	tedtalk-6	19	rater1	Because you have to chuck out masses and masses of it, hoping that your sex cells, your male sex cells, which are held within the pollen, will somehow reach another flower just by chance.	Потому что вы должны выбивать их массы и массы, надеясь, что ваши половые клетки, мужские половые клетки, которые удерживаются внутри пыльцы, каким-то образом дойдут до другого цветка случайно.	11 114 21 61	23 129 32 68	major major major major
Online-Y	tedtalk-6	20	rater1	So all the grasses, which means all of the cereal crops, and most of the trees have wind-borne pollen.	Таким образом, все травы, что означает все зерновые культуры, и большинство деревьев имеют ветровидную пыльцу.	26 91	41 105	major major
Online-Y	tedtalk-6	21	rater1	But most species actually use insects to do their bidding, and that's more intelligent in a way, because the pollen, they don't need so much of it.	Но большинство видов используют насекомых для своих торгов, и это в некотором смысле более разумно, потому что пыльца не нуждается в ней так много.	121 131 133 52	133 135 139 61	major major major major
Online-Y	tedtalk-6	22	rater1	The insects and other species can take the pollen, transfer it directly to where it's required.	Насекомые и другие виды могут взять пыльцу, перенести ее туда, где она необходима.	-1	-1	no-error
Online-Y	tedtalk-6	23	rater1	So we're aware, obviously, of the relationship between insects and plants.	Таким образом, очевидно, мы знаем о взаимосвязи между насекомыми и растениями.	0	16	major
Online-Y	tedtalk-6	24	rater1	There's a symbiotic relationship there, whether it's flies or birds or bees, they're getting something in return, and that something in return is generally nectar.	Там есть симбиотические отношения, будь то мухи, птицы или пчелы, они получают что-то взамен, и что-то взамен обычно является нектаром.	95	99	major
Online-Y	tedtalk-6	25	rater1	Sometimes that symbiosis has led to wonderful adaptations -- the hummingbird hawk-moth is beautiful in its adaptation.	Иногда этот симбиоз приводил к замечательным адаптациям — колибри ястребиная моль прекрасна в своей адаптации.	66	84	major
Online-Y	tedtalk-6	26	rater1	The plant gets something, and the hawk-moth spreads the pollen somewhere else.	Растение что-то получает, а ястребиная моль распространяет пыльцу где-то в другом месте.	28	46	major
Online-Y	tedtalk-6	27	rater1	Plants have evolved to create little landing strips here and there for bees that might have lost their way.	Растения эволюционировали, создавая маленькие посадочные полосы здесь и там для пчел, которые могли сбиться с пути.	64	78	major
Online-Y	tedtalk-6	28	rater1	There are markings on many plants that look like other insects.	На многих растениях есть маркировка, которая похожа на других насекомых.	25	38	major
Online-Y	tedtalk-6	29	rater1	These are the anthers of a lily, cleverly done so that when the unsuspecting insect lands on it, the anther flips up and whops it on the back with a great load of pollen that it then goes to another plant with.	Это пыльники лилии, ловко сделанные так, что, когда ничего не подозревающее насекомое приземляется на нее, пыльник переворачивается вверх и колоет его на спину большим количеством пыльцы, с которой затем идет на другое растение.	140 197	149 201	major major
Online-Y	tedtalk-6	30	rater1	And there's an orchid that might look to you as if it's got jaws, and in a way, it has; it forces the insect to crawl out, getting covered in pollen that it takes somewhere else.	И есть орхидея, которая может выглядеть вам так, как будто у нее есть челюсти, и, в некотором смысле, она имеет; она заставляет насекомое выползти, покрытое пыльцой, которую оно забирает в другое место.	148 39	159 43	major major
Online-Y	tedtalk-6	31	rater1	Orchids: there are 20,000, at least, species of orchids -- amazingly, amazingly diverse.	Орхидеи: существует, по крайней мере, 20 000 видов орхидей — удивительно, удивительно разнообразны.	86	101	major
Online-Y	tedtalk-6	32	rater1	And they get up to all sorts of tricks.	И они разбираются во всевозможных трюках.	18 6	23 20	major major
Online-Y	tedtalk-6	33	rater1	They have to try and attract pollinators to do their bidding.	Им приходится пытаться привлечь опылителей для проведения своих торгов.	47	73	major
Online-Y	tedtalk-6	34	rater1	This orchid, known as Darwin's orchid, because it's one that he studied and made a wonderful prediction when he saw it -- you can see that there's a very long nectar tube that descends down from the orchid.	Эта орхидея, известная как орхидея Дарвина, потому что она изучала и сделал замечательное предсказание, увидев ее — вы можете видеть, что есть очень длинная нектарная трубка, которая спускается вниз от орхидеи.	183 55 59 69	212 61 69 78	major major major major
Online-Y	tedtalk-6	35	rater1	And basically what the insect has to do -- we're in the middle of the flower -- it has to stick its little proboscis right into the middle of that and all the way down that nectar tube to get to the nectar.	И в основном, то, что должно делать насекомое — мы находимся в середине цветка — оно должно засунуть свой маленький хоботк прямо в середину этого и до нектарной трубки, чтобы добраться до нектара.	116	125	major
Online-Y	tedtalk-6	36	rater1	"And Darwin said, looking at this flower, ""I guess something has coevolved with this."""	И Дарвин, глядя на этот цветок, сказал: «Наверное, что-то сотворилось с этим».	58	72	major
Online-Y	tedtalk-6	37	rater1	And sure enough, there's the insect.	И, конечно, есть насекомое.	12	19	major
Online-Y	tedtalk-6	38	rater1	And I mean, normally it kind of rolls it away, but in its erect form, that's what it looks like.	Я имею в виду, как правило, она сворачивает его, но в прямостоячем виде это выглядит.	84	88	major
Online-Y	tedtalk-6	39	rater1	Now you can imagine that if nectar is such a valuable thing and expensive for the plant to produce and it attracts lots of pollinators, then, just as in human sex, people might start to deceive.	Теперь вы можете себе представить, что если нектар является столь ценным и дорогим для производства завода и привлекает много опылителей, то, как и в человеческом сексе, люди могут начать обманывать.	100	109	major
Online-Y	tedtalk-6	40	rater1	"They might say, ""I've got a bit of nectar. Do you want to come and get it?"""	Они могут сказать: «У меня есть немного нектара. Хочешь приехать и забрать его?»	-1	-1	no-error
Online-Y	tedtalk-6	41	rater1	Now this is a plant.	Теперь это растение.	0 11	9 10	major minor
Online-Y	tedtalk-6	42	rater1	This is a plant here that insects in South Africa just love, and they've evolved with a long proboscis to get the nectar at the bottom.	Это растение, которое насекомые в Южной Африке просто любят, и они развились с длинным хоботком, чтобы получить нектар внизу.	119	127	major
Online-Y	tedtalk-6	43	rater1	And this is the mimic.	И это и есть мимика.	13 6	22 10	major major
Online-Y	tedtalk-6	44	rater1	So this is a plant that is mimicking the first plant.	Это растение, имитирующее первое растение.	-1	-1	no-error
Online-Y	tedtalk-6	45	rater1	And here is the long-probosced fly that has not gotten any nectar from the mimic, because the mimic doesn't give it any nectar. It thought it would get some.	А вот уже давно пробоснутая муха, которая не получила из мимики ни одного нектара, потому что мимика не дает ей нектара. Он думал, что у него получится немного.	10 151 16 54 57 94	18 155 30 59 66 103	major major major major major major
Online-Y	tedtalk-6	46	rater1	So not only has the fly not got the nectar from the mimic plant, it's also -- if you look very closely just at the head end, you can see that it's got a bit of pollen that it would be transmitting to another plant, if only some botanist hadn't come along and stuck it to a blue piece of card.	Так что муха не только не достала нектар из мимического растения, но и — если вы внимательно посмотрите на головной конец, вы увидите, что в ней есть немного пыльцы, которую она передала бы другому растению, если бы только какой-то ботаник не пришел и не приклеил ее к синему куску карты.	178 276	189 284	major major
Online-Y	tedtalk-6	47	rater1	(Laughter) Now deceit carries on through the plant kingdom.	(Смех) Теперь обман продолжается по царству растений.	7	16	major
Online-Y	tedtalk-6	48	rater1	This flower with its black dots: they might look like black dots to us, but if I tell you, to a male insect of the right species, that looks like two females who are really, really hot to trot.	Этот цветок с черными точками: они могут выглядеть как черные точки для нас, но если я скажу вам, мужскому насекомому нужного вида, это выглядит как две самоки, которые очень горят рысью.	153 175 181 181	162 183 189 189	major major major major
Online-Y	tedtalk-6	49	rater1	(Laughter) And when the insect gets there and lands on it, dousing itself in pollen, of course, that it's going to take to another plant, if you look at the every-home-should-have-one scanning electron microscope picture, you can see that there are actually some patterning there, which is three-dimensional.	(Смех) И когда насекомое попадает туда и приземлится на него, обливая пыльцой, конечно, которую оно вывезет на другое растение, если посмотреть на картинку с электронным микроскопом, то видно, что на самом деле там есть несколько трехмерных рисунков.	181 241 41 88	185 252 55 102	major major major major
Online-Y	tedtalk-6	50	rater1	So it probably even feels good for the insect, as well as looking good.	Так что он, вероятно, даже хорошо подходит для насекомого, а также хорошо выглядит.	34 8	60 7	major minor
Online-Y	tedtalk-6	51	rater1	And these electron microscope pictures -- here's one of an orchid mimicking an insect -- you can see that different parts of the structure have different colors and different textures to our eye, have very, very different textures to what an insect might perceive.	На этих снимках с электронным микроскопом — вот орхидея, имитирующая насекомое, — видно, что разные части структуры имеют разные цвета и разные текстуры для нашего глаза, очень сильно отличаются от того, что может воспринимать насекомое.	-1	-1	no-error
Online-Y	tedtalk-6	52	rater1	And this one is evolved to mimic a glossy metallic surface you see on some beetles.	И это происходит так, чтобы имитировать глянцевую металлическую поверхность, которую вы видите на некоторых жуках.	6	19	major
Online-Y	tedtalk-6	53	rater1	And under the scanning electron microscope, you can see the surface there -- really quite different from the other surfaces we looked at.	Под сканирующим электронным микроскопом вы можете увидеть поверхность, которая сильно отличается от других поверхностей, на которые мы смотрели.	-1	-1	no-error
Online-Y	tedtalk-6	54	rater1	Sometimes the whole plant mimics an insect, even to us.	Иногда все растение имитирует насекомое, даже нам.	45	49	major
Online-Y	tedtalk-6	55	rater1	I mean, I think that looks like some sort of flying animal or beast.	Я имею в виду, я думаю, что это похоже на летающего животного или зверя.	-1	-1	no-error
Online-Y	tedtalk-6	56	rater1	It's a wonderful, amazing thing.	Это замечательная, потрясающая вещь.	31	38	major
Online-Y	tedtalk-6	57	rater1	This one's clever. It's called obsidian.	Это умная. Это называется обсидиан.	11	17	major
Online-Y	tedtalk-6	58	rater1	I think of it as insidium sometimes.	Иногда я думаю, что это инсайдиум.	24	36	major
Online-Y	tedtalk-6	59	rater1	To the right species of bee, this looks like another very aggressive bee, and it goes and bonks it on the head lots and lots of times to try and drive it away, and, of course, covers itself with pollen.	Для правильного вида пчелы это выглядит как еще одна очень агрессивная пчела, и она много раз убирает ее на голову, чтобы попытаться отгонить ее, и, конечно, покрывает себя пыльцой.	94	104	major
Online-Y	tedtalk-6	60	rater1	The other thing it does is that this plant mimics another orchid that has a wonderful store of food for insects.	Другое дело, что это растение имитирует еще одну орхидею, в которой есть прекрасный магазин пищи для насекомых.	84	94	major
Online-Y	tedtalk-6	61	rater1	And this one doesn't have anything for them.	И у этого нет ничего для них.	-1	-1	no-error
Online-Y	tedtalk-6	62	rater1	So it's deceiving on two levels -- fabulous.	Так что это обманчиво на двух уровнях — потрясающе.	8	7	minor
Online-Y	tedtalk-6	63	rater1	(Laughter) Here we see ylang ylang, the component of many perfumes.	(Смех) Здесь мы видим иланг-иланг, компонент многих парфюмерии.	52	65	major
Online-Y	tedtalk-6	64	rater1	I actually smelt someone with some on earlier.	Я вообще-то пахла с кем-то раньше.	0 18	4 29	major major
Online-Y	tedtalk-6	65	rater1	And the flowers don't really have to be that gaudy.	И цветы на самом деле не обязательно должны быть такалевыми.	49	62	major
Online-Y	tedtalk-6	66	rater1	They're sending out a fantastic array of scent to any insect that'll have it.	Они рассылают фантастический набор ароматов любому насекому, у которого он есть.	29 4 61	37 16 82	major major major
Online-Y	tedtalk-6	67	rater1	This one doesn't smell so good.	Этот пахнет не так хорошо.	-1	-1	no-error
Online-Y	tedtalk-6	68	rater1	This is a flower that really, really smells pretty nasty and is designed, again, evolved, to look like carrion.	Это цветок, который очень, действительно пахнет довольно неприятным и, опять же, эволюционирует, похож на брызги.	106 20 96	115 28 100	major major major
Online-Y	tedtalk-6	69	rater1	So flies love this.	Так что мухи обожают это.	-1	-1	no-error
Online-Y	tedtalk-6	70	rater1	They fly in and they pollinate.	Они прилетают и опыляют.	-1	-1	no-error
Online-Y	tedtalk-6	71	rater1	This, which is helicodiceros, is also known as dead horse arum.	Это, хеликодицерос, также известен как мертвый конь arum.	39 5 52	54 21 59	major major major
Online-Y	tedtalk-6	72	rater1	I don't know what a dead horse actually smells like, but this one probably smells pretty much like it.	Я не знаю, как на самом деле пахнет мертвая лошадь, но эта, вероятно, пахнет почти так.	86	90	major
Online-Y	tedtalk-6	73	rater1	It's really horrible.	Это ужасно.	-1	-1	no-error
Online-Y	tedtalk-6	74	rater1	And blowflies just can't help themselves.	А духи просто не могут помочь себе.	2 23	9 37	major major
Online-Y	tedtalk-6	75	rater1	They fly into this thing, and they fly all the way down it.	Они летят в эту штуку и летят весь путь вниз.	30	47	major
Online-Y	tedtalk-6	76	rater1	They lay their eggs in it, thinking it's a nice bit of carrion, and not realizing that there's no food for the eggs, that the eggs are going to die, but the plant, meanwhile, has benefited, because the bristles release and the flies disappear to pollinate the next flower -- fantastic.	Они откладывают в него яйца, думая, что это неплохая часть, и не понимая, что для яиц нет пищи, что яйца умрут, но растение, тем временем, выиграло, потому что щетина высвобождается, а мухи исчезают, чтобы опылить следующий цветок — фантастика.	53	61	major
Online-Y	tedtalk-6	77	rater1	"Here's arum, arum maculatum, ""lords and ladies,"" or ""cuckoo-pint"" in this country."	Вот arum, arum maculatum, «лорды и дамы» или «куку-пинта» в этой стране.	10 4 45	27 11 60	major major major
Online-Y	tedtalk-6	78	rater1	I photographed this thing last week in Dorset.	Я сфотографировал эту штуку на прошлой неделе в Дорсете.	22	30	major
Online-Y	tedtalk-6	79	rater1	This thing heats up by about 15 degrees above ambient temperature -- amazing.	Эта штука нагревается примерно на 15 градусов выше температуры окружающей среды — потрясающе.	4	12	major
Online-Y	tedtalk-6	80	rater1	And if you look down into it, there's this sort of dam past the spadix, flies get attracted by the heat -- which is boiling off volatile chemicals, little midges -- and they get trapped underneath in this container.	И если вы посмотрите вниз, то за спадиксом есть такая плотина, мух привлекает тепло, которое отваривает летучие химикаты, маленькие мошки, и они попадают под этим контейнером.	112 145 33 93	123 156 45 106	major major major major
Online-Y	tedtalk-6	81	rater1	They drink this fabulous nectar and then they're all a bit sticky.	Они пьют этот сказочный нектар, а потом все немного липкие.	-1	-1	no-error
Online-Y	tedtalk-6	82	rater1	At night they get covered in pollen, which showers down over them, and then the bristles that we saw above, they sort of wilt and allow all these midges out, covered in pollen -- fabulous thing.	Ночью они покрываются пыльцой, которая опускается над ними, а затем щетиной, которую мы видели выше, они как бы завядают и выпускают всех этих мошек, покрытых пыльцой — потрясающая вещь.	181 39 68	188 52 78	major major major
Online-Y	tedtalk-6	83	rater1	Now if you think that's fabulous, this is one of my great favorites.	Если вы считаете, что это потрясающе, это один из моих замечательных фаворитов.	55	71	major
Online-Y	tedtalk-6	84	rater1	This is the philodendron selloum.	Это филодендрон селлум.	16	25	major
Online-Y	tedtalk-6	85	rater1	For anyone here from Brazil, you'll know about this plant.	Для всех, кто здесь из Бразилии, вы узнаете об этом растении.	44	63	major
Online-Y	tedtalk-6	86	rater1	This is the most amazing thing.	Это самое удивительное.	-1	-1	no-error
Online-Y	tedtalk-6	87	rater1	That sort of phallic bit there is about a foot long.	Такого рода фаллический бит длиной около фута.	24	30	major
Online-Y	tedtalk-6	88	rater1	And it does something that no other plant that I know of does, and that is that when it flowers -- that's the spadix in the middle there -- for a period of about two days, it metabolizes in a way which is rather similar to mammals.	И это делает то, что ни одно другое растение, о котором я знаю, и это то, что когда оно цветет — это спадикс посередине — в течение примерно двух дней, оно метаболизируется таким образом, что он похож на млекопитающих.	101 156 173 62	111 175 220 66	major major major major
Online-Y	tedtalk-6	89	rater1	So instead of having starch, which is the food of plants, it takes something rather similar to brown fat and burns it at such a rate that it's burning fat, metabolizing, about the rate of a small cat.	Поэтому вместо крахмала, который является пищей растений, он принимает нечто похожее на коричневый жир и сжигает его такими темпами, что сжигает жир, метаболизируется, примерно со скоростью маленькой кошки.	150 61	169 73	major major
Online-Y	tedtalk-6	90	rater1	And that's twice the energy output, weight for weight, than a hummingbird -- absolutely astonishing.	И это в два раза больше энергии, весового веса, чем колибри — просто поразительно.	33	44	major
Online-Y	tedtalk-6	91	rater1	This thing does something else which is unusual.	Эта штука делает что-то необычное.	4	12	major
Online-Y	tedtalk-6	92	rater1	Not only will it raise itself to 115 Fahrenheit, 43 or 44 degrees Centigrade, for two days, but it keeps constant temperature.	Он не только повысится до 115 градусов по Фаренгейту, 43 или 44 градуса Цельсия, в течение двух дней, но и сохраняет постоянную температуру.	-1	-1	no-error
Online-Y	tedtalk-6	93	rater1	There's a thermoregulation mechanism in there that keeps constant temperature.	Там есть механизм терморегуляции, который поддерживает постоянную температуру.	-1	-1	no-error
Online-Y	tedtalk-6	94	rater1	Now why does it do this, I hear you ask.	Теперь почему это происходит, я слышу, вы спрашиваете.	0 30	9 56	major major
Online-Y	tedtalk-6	95	rater1	Now wouldn't you know it, there's some beetles that just love to make love at that temperature.	Разве вы этого не знаете, есть жуки, которые просто любят заниматься любовью при такой температуре.	-1	-1	no-error
Online-Y	tedtalk-6	96	rater1	And they get inside, and they get it all on.	И они попадают внутрь и получают все это.	24	43	major
Online-Y	tedtalk-6	97	rater1	(Laughter) And the plant showers them with pollen, and off they go and pollinate.	(Смех) И растение осыпает их пыльцой, и они идут и опыляют.	-1	-1	no-error
Online-Y	tedtalk-6	98	rater1	And what a wonderful thing it is.	И что это замечательно.	2 6	8 12	major major
Online-Y	tedtalk-6	99	rater1	Now most pollinators that we think about are insects, but actually in the tropics, many birds and butterflies pollinate.	Сейчас большинство опылителей, о которых мы думаем, являются насекомыми, но на самом деле в тропиках опыляются многие птицы и бабочки.	0 101 52	9 113 63	major major major
Online-Y	tedtalk-6	100	rater1	And many of the tropical flowers are red, and that's because butterflies and birds see similarly to us, we think, and can see the color red very well.	И многие тропические цветы красные, и это потому, что бабочки и птицы видят похожее на нас, и хорошо видят красный цвет.	76	93	major
Online-Y	tedtalk-6	101	rater1	But if you look at the spectrum, birds and us, we see red, green and blue and see that spectrum.	Но если посмотреть на спектр, птиц и нас, мы увидим красный, зеленый и синий и увидеть этот спектр.	30 37 79	37 43 89	major major major
Online-Y	tedtalk-6	102	rater1	Insects see green, blue and ultraviolet, and they see various shades of ultraviolet.	Насекомые видят зеленый, синий и ультрафиолетовый, и они видят различные оттенки ультрафиолета.	-1	-1	no-error
Online-Y	tedtalk-6	103	rater1	So there's something that goes on off the end there.	Так что там есть что-то, что происходит с конца.	8	7	minor
Online-Y	tedtalk-6	104	rater1	And wouldn't it be great if we could somehow see what that is, I hear you ask.	И не было бы здорово, если бы мы могли как-то понять, что это такое, как вы спрашиваете.	46 69	55 90	major major
Online-Y	tedtalk-6	105	rater1	Well yes we can.	Да, мы можем.	-1	-1	no-error
Online-Y	tedtalk-6	106	rater1	So what is an insect seeing?	Так что же такое насекомое?	11 16	19 20	major major
Online-Y	tedtalk-6	107	rater1	Last week I took these pictures of rock rose, helianthemum, in Dorset.	На прошлой неделе я сделал эти снимки рок-розы, гелиантемы в Дорсете.	38	49	major
Online-Y	tedtalk-6	108	rater1	These are little yellow flowers like we all see, little yellow flowers all over the place.	Это маленькие желтые цветы, как мы все видим, маленькие желтые цветы повсюду.	-1	-1	no-error
Online-Y	tedtalk-6	109	rater1	And this is what it looks like with visible light.	И вот как это выглядит при видимом свете.	-1	-1	no-error
Online-Y	tedtalk-6	110	rater1	This is what it looks like if you take out the red.	Вот так выглядит, если вы вынимаете красный цвет.	-1	-1	no-error
Online-Y	tedtalk-6	111	rater1	Most bees don't perceive red.	Большинство пчел не воспринимают красный цвет.	-1	-1	no-error
Online-Y	tedtalk-6	112	rater1	And then I put some ultraviolet filters on my camera and took a very, very long exposure with the particular frequencies of ultraviolet light and this is what I got.	А затем я поставил несколько ультрафиолетовых фильтров на камеру и провел очень, очень длительную экспозицию с конкретными частотами ультрафиолетового света, и это то, что я получил.	98	111	major
Online-Y	tedtalk-6	113	rater1	And that's a real fantastic bull's eye.	И это просто фантастический «бычий глаз».	28	43	major
Online-Y	tedtalk-6	114	rater1	Now we don't know exactly what a bee sees, any more than you know what I'm seeing when I call this red.	Теперь мы не знаем точно, что видит пчела, больше, чем вы знаете, что я вижу, когда называю это красным.	0	9	major
Online-Y	tedtalk-6	115	rater1	We can't know what's going on in -- let alone an insect's -- another human being's mind.	Мы не можем знать, что происходит в разуме другого человека, не говоря уже о насекомом.	71	77	major
Online-Y	tedtalk-6	116	rater1	But the contrast will look something like that, so standing out a lot from the background.	Но контраст будет выглядеть примерно так, поэтому сильно выделяется на заднем плане.	42	52	major
Online-Y	tedtalk-6	117	rater1	Here's another little flower -- different range of ultraviolet frequencies, different filters to match the pollinators.	Вот еще один цветок — различный диапазон ультрафиолетовых частот, различные фильтры в соответствии с опылителями.	84	101	major
Online-Y	tedtalk-6	118	rater1	And that's the sort of thing that it would be seeing.	И это именно то, что она будет видеть.	-1	-1	no-error
Online-Y	tedtalk-6	119	rater1	Just in case you think that all yellow flowers have this property -- no flower was damaged in the process of this shot; it was just attached to the tripod, not killed -- then under ultraviolet light, look at that.	На всякий случай, если вы думаете, что все желтые цветы обладают этим свойством — ни один цветок не был поврежден в процессе этого снимка; он был просто прикреплен к штатипу, а не убит — тогда под ультрафиолетовым светом, посмотрите на это.	166 3	176 12	major major
Online-Y	tedtalk-6	120	rater1	And that could be the basis of a sunscreen because sunscreens work by absorbing ultraviolet light.	Это может быть основой солнцезащитного крема, потому что солнцезащитные кремы работают за счет поглощения ультрафиолетового света.	-1	-1	no-error
Online-Y	tedtalk-6	121	rater1	So maybe the chemical in that would be useful.	Так что, возможно, химическое вещество в этом было бы полезно.	-1	-1	no-error
