index	original	translation	scores	mean	z_scores	z_mean
4906	Priority areas for policy development or review are identified by the CDNA and dealt with in a variety of ways, such as expert working groups, specialist agencies contracted to develop specific policies and/or to investigate communicable disease problems.	கொள்கை உருவாக்கம் அல்லது மதிப்பாய்வுக்கான முன்னுரிமைப் பகுதிகள் CDNA ஆல் அடையாளம் காணப்பட்டு, நிபுணர் பணிக் குழுக்கள், குறிப்பிட்ட கொள்கைகளை உருவாக்க ஒப்பந்தம் செய்யப்பட்ட சிறப்பு முகமைகள் மற்றும்/அல்லது தொற்றுநோய் பிரச்சினைகளை ஆய்வு செய்தல் போன்ற பல்வேறு வழிகளில் கையாளப்படுகின்றன.	[85,80,84]	83.0	[-0.007634127875222391, -0.20228697726433362, -0.12947095371051356]	-0.11313068628335653
4907	Scientists have discovered a source of liquid gold for decades they have tried to dismantle, analyze, and recreate this amazing substance - to no avail.	விஞ்ஞானிகள் பல தசாப்தங்களாக திரவ தங்கத்தின் ஒரு மூலத்தைக் கண்டுபிடித்துள்ளனர்-அவர்கள் இந்த அற்புதமான பொருளை பிரித்து, பகுப்பாய்வு செய்து மீண்டும் உருவாக்க முயன்றிருக்கிறார்கள்-ஆனால் எந்த பயனும் இல்லை.	[89,90,93]	90.66666666666667	[0.22623412213159008, 0.34485708797922815, 0.44320826301084776]	0.33809982437388864
4908	It is a temporary abatement of the symptoms of a disease.	இது ஒரு நோயின் அறிகுறிகளை தற்காலிகமாக குறைப்பதாகும்.	[99,98,95]	97.33333333333333	[0.8109047471486213, 0.7825723401740775, 0.5704703111711503]	0.7213157994979498
4909	The Schick test, in which a tiny quantity of diphtheria toxin protein is injected into the skin of the forearm, can show whether you are still immune to diphtheria.	சிக் சோதனை, இதில் ஒரு சிறிய அளவிலான டிஃப்தீரியா நச்சுத்தன்மை புரதம் கைகளின் தோலில் செலுத்தப்படுகிறது, நீங்கள் இன்னும் டிஃப்தீரியாவுக்கு எதிரானவரா என்பதைக் காட்டும்.	[70,90,77]	79.0	[-0.8846400654007692, 0.34485708797922815, -0.5748881222715724]	-0.3715570332310378
4910	Nothing else should be taken as otherwise the value of the fast would be entirely lost.	உண்ணாவிரதத்தின் மதிப்பு முற்றிலும் இழக்கப்பட்டுவிடும் என்பதால் வேறு எதையும் எடுத்துக் கொள்ளக் கூடாது.	[87,90,86]	87.66666666666667	[0.10929999712818385, 0.34485708797922815, -0.0022089055502110488]	0.15064939318573364
4911	You may also experience a loss of appetite, nausea and a harsh dry cough.	பசி குறைதல், குமட்டல் மற்றும் கடுமையான வறட்டு இருமல் ஆகியவற்றையும் நீங்கள் அனுபவிக்கலாம்.	[93,98,94]	95.0	[0.46010237213840255, 0.7825723401740775, 0.506839287090999]	0.5831713331344931
4912	About 7 in 10 cases are in women usually between the ages of 15-40.	பொதுவாக 15-40 வயதுக்கு இடைப்பட்ட பெண்களில் 10-ல் 7 பேருக்கு இந்த பாதிப்பு ஏற்படுகிறது.	[98,98,96]	97.33333333333333	[0.7524376846469182, 0.7825723401740775, 0.6341013352513015]	0.7230371200240991
4913	The label lists fat so that people can monitor the amount of fat in their diets.	இந்த முத்திரை கொழுப்பை பட்டியலிடுகிறது, இதனால் மக்கள் தங்கள் உணவில் உள்ள கொழுப்பின் அளவைக் கண்காணிக்க முடியும்.	[70,90,78]	79.33333333333333	[-0.8846400654007692, 0.34485708797922815, -0.5112570981914211]	-0.3503466918709874
4914	"The Greek word ""immune"" means ""to be protected""."	"""கிரேக்க வார்த்தையான"" ""நோய் எதிர்ப்பு சக்தி"" ""என்பதற்கு"" ""பாதுகாக்கப்பட வேண்டும்"" ""என்று பொருள்."""	[93,90,90]	91.0	[0.46010237213840255, 0.34485708797922815, 0.252315190770394]	0.35242488362934155
4915	Because of the success of the immunisation programme in the Western world, generations of parents have grown up knowing nothing about this disease.	மேற்கத்திய உலகில் தடுப்பூசி திட்டத்தின் வெற்றியின் காரணமாக, பெற்றோர்களின் தலைமுறையினர் இந்த நோயைப் பற்றி எதுவும் அறியாமல் வளர்ந்திருக்கிறார்கள்.	[84,90,89]	87.66666666666667	[-0.06610119037692551, 0.34485708797922815, 0.18868416669024274]	0.1558133547641818
4916	Oseltamivir can cause nausea, vomiting, stomach pain and diarrhoea.	ஓசெல்டாமிவிர், குமட்டல், வாந்தி, வயிற்று வலி மற்றும் வயிற்றுப்போக்கு ஆகியவற்றை ஏற்படுத்தும்.	[98,98,95]	97.0	[0.7524376846469182, 0.7825723401740775, 0.5704703111711503]	0.7018267786640487
4917	It was experimented in a crime-ridden village of Bhusandpur in Puri district, Orissa.	ஒரிசா மாநிலம் பூரி மாவட்டத்தில் உள்ள குற்றங்கள் நிறைந்த பூசண்ட்பூர் என்ற கிராமத்தில் இது சோதனை செய்யப்பட்டது.	[95,98,96]	96.33333333333333	[0.5770364971418088, 0.7825723401740775, 0.6341013352513015]	0.664570057522396
4918	Whichever feeding method is chosen, the baby needs to be fed in an atmosphere of love.	எந்த முறையில் பாலூட்டினாலும், குழந்தைக்கு அன்பான சூழலில் பாலூட்ட வேண்டும்.	[70,98,85]	84.33333333333333	[-0.8846400654007692, 0.7825723401740775, -0.06583992963036231]	-0.05596921828568468
4919	Surgery becomes necessary if the gall-stones are very large or in cases in which they have been present for long.	கற்கள் பெரிதாக இருந்தால் அல்லது நீண்டகாலமாக இருக்கும் நிலையில் இருந்தால் அறுவை சிகிச்சை தேவைப்படுகிறது.	[70,35,51]	52.0	[-0.8846400654007692, -2.6644352708603614, -2.229294748355505]	-1.9261233615388786
4920	Infant Mental Health is by definition an area of early intervention both in the life of the individual child and in the possible development of difficulties.	குழந்தை மனநலம் என்பது வரையறையின்படி, தனிப்பட்ட குழந்தையின் வாழ்க்கையிலும், சிக்கல்களின் சாத்தியமான வளர்ச்சியிலும் ஆரம்ப நிலையிலேயே தலையிடுவதற்கான ஒரு பகுதியாகும்.	[90,90,91]	90.33333333333333	[0.2847011846332932, 0.34485708797922815, 0.31594621485054525]	0.3151681624876888
4921	Stories which the parents can learn and tell to their children may also be included.	பெற்றோர்கள் தங்கள் குழந்தைகளிடம் கற்றுக் கொண்டு சொல்லக்கூடிய கதைகளும் இதில் சேர்க்கப்படலாம்.	[97,40,91]	76.0	[0.6939706221452151, -2.390863238238581, 0.31594621485054525]	-0.4603154670809402
4922	The symptoms of non-bullous impetigo begin with the appearance of red sores; usually on the area around the nose and mouth.	பொதுவாக மூக்கு மற்றும் வாயைச் சுற்றியுள்ள பகுதிகளில் சிவப்பு புண்கள் தோன்றும் போது புலஸ் இம்பிட்டிகோவின் அறிகுறிகள் தொடங்குகின்றன.	[97,90,95]	94.0	[0.6939706221452151, 0.34485708797922815, 0.5704703111711503]	0.5364326737651979
4923	He should also avoid late hours.	அவர் தாமதமான நேரங்களையும் தவிர்க்க வேண்டும்.	[92,90,93]	91.66666666666667	[0.40163530963669947, 0.34485708797922815, 0.44320826301084776]	0.39656688687559183
4924	Garlic oil combined with onion juice, diluted with water and drunk several times a day, has been found, in several studies to be extremely effective in the treatment of common cold.	வெங்காய சாறுடன் வெங்காய எண்ணெய் கலந்து, தண்ணீருடன் கலந்து, தினமும் பல முறை குடித்து வருவது, சாதாரண சளிக்கு மிகவும் பயனுள்ளதாக பல்வேறு ஆய்வுகளில் கண்டறியப்பட்டுள்ளது.	[50,70,62]	60.666666666666664	[-2.0539813154348314, -0.7494310425078954, -1.5293534834738411]	-1.4442552804721893
4925	Children who are fed with mother's milk grow in a much more psychologically stable environment than children fed with bottle milk.	தாய்ப்பால் ஊட்டும் குழந்தைகள், பாட்டில் பால் ஊட்டும் குழந்தைகளை விட மன ரீதியாக மிகவும் நிலையான சூழலில் வளருகின்றனர்.	[96,65,84]	81.66666666666667	[0.6355035596435119, -1.0230030751296761, -0.12947095371051356]	-0.17232348973222592
4926	If done correctly, you will feel yourself brimming with energy.	சரியாகச் செய்தால், உங்களிடையே ஆற்றல் நிறைந்திருப்பதை நீங்கள் உணருவீர்கள்.	[98,98,100]	98.66666666666667	[0.7524376846469182, 0.7825723401740775, 0.8886254315719065]	0.8078784854643007
4927	Be sure to check with your doctor before starting any solid foods.	எந்த ஒரு திட உணவையும் தொடங்குவதற்கு முன்பு உங்கள் மருத்துவரிடம் பரிசோதனை செய்து கொள்ள வேண்டும்.	[96,84,92]	90.66666666666667	[0.6355035596435119, 0.016570648833091096, 0.3795772389306965]	0.34388381580243316
4928	You are encouraged to sit out of bed and walk short distances.	நீங்கள் படுக்கையிலிருந்து உட்கார்ந்து, குறுகிய தூரம் நடக்க ஊக்குவிக்கப்படுகிறீர்கள்.	[98,95,95]	96.0	[0.7524376846469182, 0.6184291206010091, 0.5704703111711503]	0.6471123721396926
4929	As a result, the gallbladder may become infected.	இதன் விளைவாக, பித்தப்பை பாதிக்கப்படலாம்.	[100,98,97]	98.33333333333333	[0.8693718096503245, 0.7825723401740775, 0.6977323593314528]	0.7832255030519516
4930	Chickenpox in these people can cause serious complications if left untreated.	இந்த நோயாளிகளுக்கு சிகிச்சை அளிக்காவிட்டால் சிக்கல்கள் ஏற்படலாம்.	[68,48,59]	58.333333333333336	[-1.0015741904041755, -1.9531479860437313, -1.720246555714295]	-1.558322910720734
4931	Choose more of calorie-packed foods that have nutrients, too.	ஊட்டச்சத்துக்கள் நிறைந்த கலோரிகள் நிறைந்த உணவுகளை தேர்ந்தெடுக்கவும்.	[92,98,96]	95.33333333333333	[0.40163530963669947, 0.7825723401740775, 0.6341013352513015]	0.6061029950206929
4932	Get enough rest to increase your reserve strength.	உங்கள் கையிருப்பை அதிகரிக்க போதிய ஓய்வு எடுங்கள்.	[90,70,82]	80.66666666666667	[0.2847011846332932, -0.7494310425078954, -0.2567330018708161]	-0.24048761991513942
4933	Give yourself permission and time to grieve.	உங்களையே அனுமதித்து, துக்கப்படுவதற்கு நேரத்தை ஒதுக்குங்கள்.	[89,90,93]	90.66666666666667	[0.22623412213159008, 0.34485708797922815, 0.44320826301084776]	0.33809982437388864
4934	Families and their children were recruited from 10 research sites across the United States.	குடும்பங்கள் மற்றும் அவர்களின் குழந்தைகள் அமெரிக்கா முழுவதும் உள்ள 10 ஆராய்ச்சி தளங்களிலிருந்து தேர்வு செய்யப்பட்டனர்.	[91,98,96]	95.0	[0.34316824713499633, 0.7825723401740775, 0.6341013352513015]	0.5866139741867918
4935	All would be expected to have undertaken specialist training such as the proposed  HeadsUpScotland module in Infant Mental Health.	இவர்கள் அனைவரும் குழந்தை மனநலத்தில் முன்மொழியப்பட்ட HeadsUpScotland module போன்ற சிறப்பு பயிற்சிகளை மேற்கொள்வார்கள் என்று எதிர்பார்க்கப்படுகிறது.	[83,74,82]	79.66666666666667	[-0.12456825287862863, -0.5305734164104706, -0.2567330018708161]	-0.3039582237199718
4936	Meals should be taken slowly and in a relaxed atmosphere.	உணவை மெதுவாகவும், தளர்வான சூழலிலும் உட்கொள்ள வேண்டும்.	[93,70,85]	82.66666666666667	[0.46010237213840255, -0.7494310425078954, -0.06583992963036231]	-0.11838953333328506
4937	A comprehensive overview of the public health consequences of various forms of disasters may be found in Noji (1997).	பல்வேறு வகையான பேரழிவுகளின் பொது சுகாதார விளைவுகள் பற்றிய விரிவான கண்ணோட்டம் நோஜி (1997) இல் காணலாம்.	[97,90,91]	92.66666666666667	[0.6939706221452151, 0.34485708797922815, 0.31594621485054525]	0.4515913083249961
4938	Vitamin C is found in citrus fruits, other fruits, and some vegetables.	சிட்ரஸ் பழங்கள், பழங்கள் மற்றும் சில காய்கறிகளில் வைட்டமின் சி உள்ளது.	[92,84,86]	87.33333333333333	[0.40163530963669947, 0.016570648833091096, -0.0022089055502110488]	0.1386656843065265
4939	The AAP has always encouraged pediatricians to maximize office-based immunization.	அலுவலக அடிப்படையிலான தடுப்பூசியை அதிகப்படுத்துமாறு குழந்தை மருத்துவர்களை ஆம் ஆத்மி கட்சி எப்போதும் ஊக்குவித்து வருகிறது.	[95,5,33]	44.333333333333336	[0.5770364971418088, -4.305867466591047, -3.374653181798228]	-2.367828050415822
4940	The shift to a concern for the rights of women and children was accelerated by the International Conference on Population and Development, held in Cairo, Egypt, in 1994.	1994-ல் எகிப்தில் கெய்ரோவில் நடைபெற்ற மக்கள் தொகை மற்றும் வளர்ச்சிக்கான சர்வதேச மாநாடு, பெண்கள் மற்றும் குழந்தைகளின் உரிமைகள் பற்றிய அக்கறைக்கு மாறுவதை துரிதப்படுத்தியது.	[89,90,91]	90.0	[0.22623412213159008, 0.34485708797922815, 0.31594621485054525]	0.29567914165378784
4941	Be sure that the child's diet is free of refined and/or concentrated sugars (table sugar, corn syrup, honey) and low in naturally occurring sugars, such as those found in fruit juices.	குழந்தையின் உணவில் சுத்திகரிக்கப்பட்ட மற்றும்/அல்லது அடர் சர்க்கரைகள் (டேபிள் சர்க்கரை, சோள சாறு, தேன்) மற்றும் பழச்சாறுகளில் காணப்படுவது போன்ற இயற்கையாக ஏற்படும் சர்க்கரைகளின் அளவு குறைவாக இருப்பதை உறுதிப்படுத்திக் கொள்ளுங்கள்.	[98,95,94]	95.66666666666667	[0.7524376846469182, 0.6184291206010091, 0.506839287090999]	0.6259020307796421
4942	Nature has worked out a defence mechanism for our body's ills.	நமது உடலின் நோய்களுக்கு இயற்கை ஒரு பாதுகாப்பு வழிமுறையை உருவாக்கியுள்ளது.	[99,98,97]	98.0	[0.8109047471486213, 0.7825723401740775, 0.6977323593314528]	0.7637364822180506
4943	They feel breathless after exertion and become tired quickly.	உடற்பயிற்சிக்குப் பிறகு அவர்கள் மூச்சுத் திணறி விரைவில் களைப்படைந்து விடுவார்கள்.	[95,91,95]	93.66666666666667	[0.5770364971418088, 0.3995714945035843, 0.5704703111711503]	0.5156927676055144
4944	These side effects should not be serious but if they are, you should see your GP.	இந்த பக்க விளைவுகள் தீவிரமானதாக இருக்கக் கூடாது, ஆனால் அவை ஏற்பட்டால், நீங்கள் உங்கள் ஜி. பி. யை பார்க்க வேண்டும்.	[95,80,89]	88.0	[0.5770364971418088, -0.20228697726433362, 0.18868416669024274]	0.18781122885590595
4945	These behaviors become a pattern of eating and can alternate with dieting.	இந்த நடத்தைகள் உண்பதற்கான ஒரு மாதிரியாக மாறுகின்றன, மேலும் உணவுப் பழக்கத்துடன் மாறி மாறி வரலாம்.	[70,70,72]	70.66666666666667	[-0.8846400654007692, -0.7494310425078954, -0.8930432426723287]	-0.8423714501936646
4946	For individuals who start their pregnancy overweight, their total weight gain should be closer to 15 to 25 pounds.	அதிக எடை கொண்ட கர்ப்பிணிகளின் மொத்த எடை 15 முதல் 25 பவுண்டுகள் வரை இருக்க வேண்டும்.	[97,65,82]	81.33333333333333	[0.6939706221452151, -1.0230030751296761, -0.2567330018708161]	-0.1952551516184257
4947	This viral disease is characterized by dry itching (pruritus) and a skin rash with fluid-filled blisters that burst and form crusts.	இந்த வைரஸ் நோய் உலர்ந்த அரிப்பு மற்றும் திரவ நிரப்பப்பட்ட கொப்புளங்களுடன் தோல் தடிப்புகள் ஆகியவற்றால் வகைப்படுத்தப்படுகிறது.	[89,90,91]	90.0	[0.22623412213159008, 0.34485708797922815, 0.31594621485054525]	0.29567914165378784
4948	Have a cheerful disposition.	மகிழ்ச்சியான மனப்பான்மையைக் கொண்டிருங்கள்.	[90,85,91]	88.66666666666667	[0.2847011846332932, 0.07128505535744727, 0.31594621485054525]	0.22397748494709524
4949	Cancer cell is, what it is, For it does, what it does, and it does, what it does; For it is, what it is.	புற்றுநோய் உயிரணு என்பது, அது என்ன, அது என்ன செய்கிறது, அது என்ன செய்கிறது, அது என்ன செய்கிறது, அது என்ன செய்கிறது, அது என்ன, அது என்ன, அது என்ன.	[70,20,31]	40.333333333333336	[-0.8846400654007692, -3.4851513687257043, -3.5019152299585303]	-2.623902221361668
4950	TB prevention and control takes two parallel approaches.	காசநோய் தடுப்பு மற்றும் கட்டுப்பாடு என்ற இரண்டு இணை அணுகுமுறைகள் உள்ளன.	[99,95,94]	96.0	[0.8109047471486213, 0.6184291206010091, 0.506839287090999]	0.6453910516135432
4951	So a vegetarian diet is better for diabetes.	எனவே, நீரிழிவு நோயாளிகளுக்கு சைவ உணவு சாப்பிடுவது நல்லது.	[89,85,89]	87.66666666666667	[0.22623412213159008, 0.07128505535744727, 0.18868416669024274]	0.16206778139309336
4952	Around age 4 to 6 months, babies gain control of the head and can sit upright more easily.	சுமார் 4 முதல் 6 மாதங்களில், குழந்தைகள் தங்கள் தலையை கட்டுப்பாட்டில் வைத்துக் கொண்டு, மிக எளிதாக நிமிர்ந்து நிற்கலாம்.	[70,90,81]	80.33333333333333	[-0.8846400654007692, 0.34485708797922815, -0.32036402595096736]	-0.2867156677908361
4953	It also alters the blood sugar level and depletes the body's vitamin B reserve.	ரத்தத்தில் உள்ள சர்க்கரையின் அளவை மாற்றியமைப்பதுடன், உடலில் உள்ள வைட்டமின் பி சத்தையும் குறைக்கிறது.	[92,98,93]	94.33333333333333	[0.40163530963669947, 0.7825723401740775, 0.44320826301084776]	0.5424719709405416
4954	People giving immunizations are trained to deal with allergic reactions and if the child is treated quickly, he or she will recover fully.	நோய்த்தடைக்காப்பு வழங்குபவர்களுக்கு ஒவ்வாமை எதிர்விளைவுகளை சமாளிக்க பயிற்சி அளிக்கப்படுகிறது, குழந்தைக்கு விரைவாக சிகிச்சை அளித்தால், அவர் அல்லது அவள் முழுமையாக குணமடைவார்கள்.	[70,98,86]	84.66666666666667	[-0.8846400654007692, 0.7825723401740775, -0.0022089055502110488]	-0.03475887692563426
4955	In biological problems, variable factors of considerable complexity often are present, the necessary consideration of which distinguishes biometry from statistology.	உயிரியல் சிக்கல்களில், கணிசமான சிக்கலான மாறுபடும் காரணிகள் அடிக்கடி காணப்படுகின்றன, இது நிலைவியலிலிருந்து உயிரியல் அளவை வேறுபடுத்துகிறது.	[91,70,83]	81.33333333333333	[0.34316824713499633, -0.7494310425078954, -0.19310197779066482]	-0.19978825772118794
4956	Strict avoidance still has a role in management though, and is often used in managing food allergies.	இருப்பினும், கடுமையான தவிர்ப்பு இன்னும் நிர்வாகத்தில் ஒரு பங்கு வகிக்கிறது, மேலும் இது பெரும்பாலும் உணவு ஒவ்வாமைகளை நிர்வகிப்பதில் பயன்படுத்தப்படுகிறது.	[91,90,94]	91.66666666666667	[0.34316824713499633, 0.34485708797922815, 0.506839287090999]	0.39828820740174115
4957	Family size does not have a significant effect on acute malnutrition, however, as indicated by wasting.	இருப்பினும், குடும்பத்தின் அளவு கடுமையான ஊட்டச்சத்து குறைபாட்டில் குறிப்பிடத்தக்க தாக்கத்தை ஏற்படுத்தாது.	[83,70,74]	75.66666666666667	[-0.12456825287862863, -0.7494310425078954, -0.7657811945120262]	-0.5465934966328501
4958	As the symptoms of meningitis can be difficult to identify, it is vital that you are aware of the danger signs.	மூளைக்காய்ச்சலின் அறிகுறிகளை அடையாளம் காண்பது கடினமாக இருப்பதால், ஆபத்தின் அறிகுறிகளை நீங்கள் அறிந்திருப்பது மிகவும் முக்கியம்.	[97,98,95]	96.66666666666667	[0.6939706221452151, 0.7825723401740775, 0.5704703111711503]	0.6823377578301476
4959	The proportion considered helpful in this combination are carrot ten ounces and spinach six ounces to make sixteen ounces or one pint of juice.	இந்த கலவையில் உதவியாக கருதப்படும் விகிதாச்சாரம் கேரட் பத்து அவுன்ஸ் மற்றும் கீரை ஆறு அவுன்ஸ், பதினாறு அவுன்ஸ் அல்லது ஒரு பின்ட் சாறு தயாரிப்பதாகும்.	[98,95,95]	96.0	[0.7524376846469182, 0.6184291206010091, 0.5704703111711503]	0.6471123721396926
4960	Six to eight glasses of water should be taken every day but never with meals.	தினமும் ஆறு முதல் எட்டு டம்ளர் தண்ணீர் குடிக்க வேண்டும்.	[70,50,62]	60.666666666666664	[-0.8846400654007692, -1.8437191729950189, -1.5293534834738411]	-1.4192375739565433
4961	During the Second World War, the people of Britain showed extreme sense of cohesiveness, according to psychologist Irving Janis.	“ இரண்டாம் உலகப் போரின்போது, பிரிட்டன் மக்கள் ஒன்றுபட்ட தன்மையை வெளிக்காட்டினர், ” என்று மனோதத்துவ நிபுணர் இர்விங் ஜானிஸ் கூறுகிறார்.	[97,85,88]	90.0	[0.6939706221452151, 0.07128505535744727, 0.12505314261009146]	0.2967696067042513
4962	Mental illness can strike anyone.	மனநோய் யாருக்கு வேண்டுமானாலும் வரலாம்.	[95,98,94]	95.66666666666667	[0.5770364971418088, 0.7825723401740775, 0.506839287090999]	0.6221493748022952
4963	Fruits and vegetables provide vitamins and minerals.	பழங்கள் மற்றும் காய்கறிகளில் வைட்டமின்கள் மற்றும் தாதுக்கள் உள்ளன.	[98,98,95]	97.0	[0.7524376846469182, 0.7825723401740775, 0.5704703111711503]	0.7018267786640487
4964	Sleep will no more be a problem	தூக்கம் இனி ஒரு பிரச்சனையாக இருக்காது.	[98,98,100]	98.66666666666667	[0.7524376846469182, 0.7825723401740775, 0.8886254315719065]	0.8078784854643007
4965	This is why it is important for your GP to rule out any other conditions which, if undiagnosed, may possibly cause serious complications.	இதனால்தான், நோய் கண்டறியப்படாவிட்டால், கடுமையான சிக்கல்களை ஏற்படுத்தக்கூடிய வேறு எந்த நிலைமையையும் உங்கள் ஜிபி நிராகரிக்க வேண்டியது முக்கியம்.	[82,90,88]	86.66666666666667	[-0.18303531538033174, 0.34485708797922815, 0.12505314261009146]	0.09562497173632929
4966	Vaccines used for routine childhood immunizations can be safely given together.	வழக்கமான குழந்தைப்பருவ நோய்த்தடுப்புகளுக்கு பயன்படுத்தப்படும் தடுப்பூசிகளை ஒன்றாக சேர்த்து பாதுகாப்பாக வழங்க முடியும்.	[87,98,90]	91.66666666666667	[0.10929999712818385, 0.7825723401740775, 0.252315190770394]	0.38139584269088517
4967	The schedule recommends that that the vaccinations should start when the baby is 1 1/2 months old.	குழந்தைக்கு ஒன்றரை மாதத்தில் தடுப்பூசி போடுவது தொடங்க வேண்டும் என்று அட்டவணை பரிந்துரைக்கிறது.	[94,98,98]	96.66666666666667	[0.5185694346401057, 0.7825723401740775, 0.761363383411604]	0.6875017194085958
4968	EPIDEMIOLOGICAL surveillance of a disease is the continuing scrutiny of all aspects of the occurrence and spread of a disease that are pertinent to effective control.	நோய்த் தொற்றை சிறப்பான முறையில் கட்டுப்படுத்துவதற்கு அவசியமான அனைத்து அம்சங்களையும் தொடர்ந்து கண்காணிப்பதே நோய் பரவுவதைக் கண்காணிப்பதாகும்.	[98,70,82]	83.33333333333333	[0.7524376846469182, -0.7494310425078954, -0.2567330018708161]	-0.0845754532439311
4969	The power to fulfil is in him.	நிறைவேற்றுவதற்கான சக்தி அவரிடம் உள்ளது.	[97,98,95]	96.66666666666667	[0.6939706221452151, 0.7825723401740775, 0.5704703111711503]	0.6823377578301476
4970	When the organism is incapable of resistance, as in cancer, it is being destroyed at a rhythm and in a manner determined by its own properties.	புற்றுநோயில் இருப்பதுபோல, அந்த உயிரினத்திற்கு எதிர்ப்புத் திறன் இல்லாதபோது, அது அதன் சொந்த பண்புகளால் தீர்மானிக்கப்படும் வகையில் ஒரு தாளத்திலும், முறையிலும் அழிக்கப்படுகிறது.	[85,90,89]	88.0	[-0.007634127875222391, 0.34485708797922815, 0.18868416669024274]	0.17530237559808284
4971	For non-vegetarians mixed diet is ideal.	அசைவ உணவு உண்பவர்களுக்கு கலப்பு உணவு மிகவும் உகந்தது.	[86,95,89]	90.0	[0.05083293462648073, 0.6184291206010091, 0.18868416669024274]	0.2859820739725775
4972	There is no specific treatment for Hepatitis A.	ஹெபடைட்டிஸ் ஏ-வுக்கு குறிப்பிட்ட சிகிச்சை எதுவும் இல்லை.	[99,98,97]	98.0	[0.8109047471486213, 0.7825723401740775, 0.6977323593314528]	0.7637364822180506
4973	Yaws is a severe disfiguring and disabilitating non-venreal treponemal infection and problem is perpetuating in remote inaccessible hilly and forest tribal pockets in India.	யாவ்ஸ் (Yaws) என்பது உடல் உறுப்புகளை சிதைக்கும் மற்றும் ஊனமடையச் செய்யும் நோயாகும். இந்தியாவில் தொலைதூரத்தில் உள்ள மலைப்பகுதி மற்றும் வனப்பகுதிகளில் இந்தப் பிரச்சினை நீடித்து வருகிறது.	[85,80,80]	81.66666666666667	[-0.007634127875222391, -0.20228697726433362, -0.3839950500311186]	-0.19797205172355822
4974	The real reduction takes place when the fat is shed.	கொழுப்பு உறிஞ்சப்படும்போது உண்மையான குறைப்பு ஏற்படுகிறது.	[87,98,91]	92.0	[0.10929999712818385, 0.7825723401740775, 0.31594621485054525]	0.40260618405093557
4975	Those who, as a matter of habit, consume more salt have a higher average blood pressure than those who consume less salt.	வழக்கமாக உப்பு அதிகம் உட்கொள்பவர்களுக்கு, குறைந்த அளவு உப்பு உட்கொள்பவர்களைவிட அதிக ரத்த அழுத்தம் உள்ளது.	[90,98,96]	94.66666666666667	[0.2847011846332932, 0.7825723401740775, 0.6341013352513015]	0.5671249533528907
4976	Often sticky mucus or phlegm is produced.	பெரும்பாலும் ஒட்டும் சளி அல்லது சளி உருவாகிறது.	[90,70,83]	81.0	[0.2847011846332932, -0.7494310425078954, -0.19310197779066482]	-0.21927727855508902
4977	Cataract is often found in association with other defects of the eye.	கண்புரை பெரும்பாலும் கண் குறைபாடுகளுடன் தொடர்புடையதாக காணப்படுகிறது.	[95,98,98]	97.0	[0.5770364971418088, 0.7825723401740775, 0.761363383411604]	0.7069907402424969
4978	This attitude is also found among some health care providers and policy makers in sub-Saharan African nations, where HIV and AIDS prevalence is extremely high.	எச். ஐ. வி. மற்றும் எய்ட்ஸ் பாதிப்பு மிக அதிகமாக உள்ள சகாரா துணை ஆப்பிரிக்க நாடுகளில் சில சுகாதார சேவை வழங்குபவர்களிடையேயும், கொள்கை வகுப்பவர்களிடையேயும் இந்த அணுகுமுறை காணப்படுகிறது.	[97,98,96]	97.0	[0.6939706221452151, 0.7825723401740775, 0.6341013352513015]	0.703548099190198
4979	But you will feel better and look better.	ஆனால், நீங்கள் நன்றாக இருப்பீர்கள், நன்றாக இருப்பீர்கள்.	[70,50,57]	59.0	[-0.8846400654007692, -1.8437191729950189, -1.8475086038745976]	-1.5252892807567953
4980	Food allergies 2-4% of children and 1-2% of adults.	2-4% குழந்தைகள் மற்றும் 1-2% பெரியவர்களுக்கு உணவு ஒவ்வாமை ஏற்படுகிறது.	[97,98,97]	97.33333333333333	[0.6939706221452151, 0.7825723401740775, 0.6977323593314528]	0.7247584405502484
4981	During the 19th century, cholera spread repeatedly from its original reservoir or source in the Ganges delta in India to the rest of the world, before receding to South Asia.	19-ம் நூற்றாண்டில், இந்தியாவில் உள்ள கங்கை டெல்டாவில் உள்ள அதன் அசல் நீர்த்தேக்கம் அல்லது மூலத்திலிருந்து தெற்காசியாவுக்கு செல்வதற்கு முன்பு, உலகெங்கும் காலரா மீண்டும் மீண்டும் பரவியது.	[70,70,67]	69.0	[-0.8846400654007692, -0.7494310425078954, -1.211198363073085]	-0.9484231569939165
4982	Internists or pediatricians who wish to focus on the sub-specialty of allergy-immunology then complete at least an additional two years of study, called a fellowship, in an allergy-immunology training program.	அலர்ஜி-இம்யூனாலஜியின் துணை சிறப்பியலில் கவனம் செலுத்த விரும்பும் உள்நோயாளிகள் அல்லது குழந்தை மருத்துவர்கள், ஒவ்வாமை-இம்யூனாலஜி பயிற்சி திட்டத்தில், ஃபெல்லோஷிப் என்று அழைக்கப்படும் கூடுதல் இரண்டு ஆண்டு ஆய்வை முடிக்கின்றனர்.	[92,80,89]	87.0	[0.40163530963669947, -0.20228697726433362, 0.18868416669024274]	0.12934416635420287
