index	original	translation	scores	mean	z_scores	z_mean
4907	The only known source of this magical fluid is a mother’s breast, and it’s not giving up its secrets easily.	આ જાદુઈ પ્રવાહીનો એકમાત્ર જાણીતો સ્રોત માતાનું સ્તન છે, અને તે તેના રહસ્યોને સરળતાથી છોડતું નથી.	[74, 55, 60]	63.0	[-0.40875462561895537, -1.4717301119428354, -1.3170650665637325]	-1.0658499347085078
4908	Percent daily values are listed in the right-hand column in percentages, and they tell how much of a certain nutrient a person will get from eating one serving of that food.	ટકાવારી દૈનિક મૂલ્યો ટકાવારીમાં જમણા હાથના સ્તંભમાં સૂચિબદ્ધ છે, અને તેઓ જણાવે છે કે વ્યક્તિને તે ખોરાકની એક સેવા ખાવાથી કેટલું ચોક્કસ પોષક તત્વ મળશે.	[60, 55, 60]	58.333333333333336	[-1.2755847414039823, -1.4717301119428354, -1.3170650665637325]	-1.35479330663685
4909	This is like removing the flesh of the orange.	આ નારંગીનું માંસ દૂર કરવા જેવું છે.	[31, 55, 100]	62.0	[-3.0711614098158235, -1.4717301119428354, 0.6070119356946091]	-1.31195986202135
4910	Encourage your child to take participation in sport activities.	બાળકને રમતગમતની પ્રવૃત્તિઓમાં ભાગ લેવા માટે પ્રોત્સાહિત કરો.	[75, 100, 100]	91.66666666666667	[-0.34683818877716777, 0.8564305171192773, 0.6070119356946091]	0.3722014213455729
4911	An experimental treatment, enzyme potentiated desensitization (EPD), has been tried for decades but is not generally accepted as effective.	એક પ્રાયોગિક સારવાર, એન્ઝાઇમ પોટેન્શિએટેડ ડિસેન્સિટાઇઝેશન (ઇપીડી), દાયકાઓથી અજમાવવામાં આવી છે, પરંતુ તેને સામાન્ય રીતે અસરકારક તરીકે સ્વીકારવામાં આવતી નથી.	[79, 100, 100]	93.0	[-0.09917244141001721, 0.8564305171192773, 0.6070119356946091]	0.4547566704679564
4912	You may take non-vegetarian food in small quantities.	તમે ઓછી માત્રામાં નોન-વેજિટેરિયન ભોજન લઈ શકો છો.	[82, 100, 100]	94.0	[0.08657686911534569, 0.8564305171192773, 0.6070119356946091]	0.516673107309744
4913	"It is plausible that the common approach of targeting women of reproductive age for health or nutrition interventions may overlook ""influential others"" in childcare and therefore miss useful avenues of influence."	તે વાજબી છે કે પ્રજોત્પતિની ઉંમરની મહિલાઓને સ્વાસ્થ્ય અથવા પોષણ હસ્તક્ષેપો માટે લક્ષિત કરવાનો સામાન્ય અભિગમ બાળકની સારસંભાળમાં “પ્રભાવશાળી” અન્ય લોકોની અવગણના કરી શકે છે અને તેથી પ્રભાવના ઉપયોગી માર્ગો ચૂકી જાય છે.	[70, 55, 55]	60.0	[-0.6564203729861059, -1.4717301119428354, -1.5575746918460251]	-1.2285750589249889
4914	"Persons who are ill and meet the case definition for the outbreak disease should be entered onto what is called a ""line-listing""."	જે લોકો બીમાર છે અને રોગચાળાની પરિભાષાને પૂર્ણ કરે છે તેમને ‘લાઇન-લિસ્ટિંગ’ તરીકે ઓળખાતી યાદીમાં દાખલ કરવા જોઈએ.	[84, 90, 100]	91.33333333333333	[0.21040974279892094, 0.3390614884388078, 0.6070119356946091]	0.385494388977446
4915	Most antenatal classes are offered in the last trimester, concentrate on delivery and are used preferentially by more middle class parents.	મોટાભાગના પ્રસૂતિ પૂર્વેના વર્ગો છેલ્લા ત્રિમાસમાં ઓફર કરવામાં આવે છે, ડિલિવરી પર ધ્યાન કેન્દ્રિત કરે છે અને વધુ મધ્યમ વર્ગના માતાપિતા દ્વારા તેનો ઉપયોગ કરવામાં આવે છે.	[90, 70, 70]	76.66666666666667	[0.5819083638496467, -0.6956765689221313, -0.8360458159991471]	-0.31660467369054385
4916	They persist in the blood stream for a long time, being reinforced occasionally by fresh ones manufactured in the liver and the lymphatic system So if the same germ should return, the correct antibodies are waiting to repel the attack.	તેઓ લાંબા સમય સુધી લોહીના પ્રવાહમાં રહે છે, ક્યારેક-ક્યારેક યકૃત અને લિમ્ફેટિક સિસ્ટમમાં ઉત્પાદિત નવા એન્ટિબોડીઝ દ્વારા પ્રબલિત થાય છે. તેથી જો તે જ રોગાણુ પરત આવે તો, યોગ્ય એન્ટિબોડીઝ હુમલાને દૂર કરવા માટે રાહ જુએ છે.	[90, 65, 65]	73.33333333333333	[0.5819083638496467, -0.9543610832623659, -1.0765554412814398]	-0.4830027202313863
4917	The frequency and duration of follow-up visits will depend on many factors and decisions will have to be taken at the local level.	ફોલો-અપ મુલાકાતોની આવર્તન અને સમયગાળો ઘણા પરિબળો પર નિર્ભર કરશે અને સ્થાનિક સ્તરે નિર્ણયો લેવા પડશે.	[85, 65, 60]	70.0	[0.2723261796407086, -0.9543610832623659, -1.3170650665637325]	-0.6663666567284633
4918	Generally the vitamins and minerals in breast milk are in forms that are especially well absorbed and used by an infant.	સામાન્ય રીતે સ્તનપાનમાં વિટામિનો અને ખનિજો સ્વરૂપમાં હોય છે જે ખાસ કરીને બાળક દ્વારા સારી રીતે શોષી લેવામાં આવે છે અને ઉપયોગમાં લેવામાં આવે છે.	[81, 55, 50]	62.0	[0.02466043227355805, -1.4717301119428354, -1.7980843171283178]	-1.0817179989325318
4919	If the blood sugar is high, insulin or other anti-diabetic drugs may be needed and then the time of meals should be adjusted according to medication.	જો બ્લડ શુગર વધારે હોય, તો ઇન્સ્યુલિન અથવા અન્ય એન્ટિ-ડાયાબિટીસ દવાઓની જરૂર પડી શકે છે અને પછી ભોજનનો સમય દવાઓ અનુસાર ગોઠવવો જોઈએ.	[82, 65, 70]	72.33333333333333	[0.08657686911534569, -0.9543610832623659, -0.8360458159991471]	-0.5679433433820558
4920	Such cancers' constitute tumour systems against which drugs are tested.	આ પ્રકારના કેન્સરથી ટ્યુમર સિસ્ટમ બને છે, જેની સામે દવાઓનું પરીક્ષણ કરવામાં આવે છે.	[85, 100, 100]	95.0	[0.2723261796407086, 0.8564305171192773, 0.6070119356946091]	0.5785895441515316
4921	The most common of several form of cirrhosis is portal cirrhosis, also known as haennoc's cirrhosis.	સિરોસિસના ઘણા સ્વરૂપોમાં સૌથી સામાન્ય પોર્ટલ સિરોસિસ છે, જેને હેનોક્સ સિરોસિસ તરીકે પણ ઓળખવામાં આવે છે.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
4922	One of the United Nations Millennium Development Goals is to reduce the mortality rate of children under five by two-thirds between 1990 and 2015.	સંયુક્ત રાષ્ટ્રનાં સહસ્ત્રાબ્દી વિકાસ લક્ષ્યાંકોમાંથી એક લક્ષ્યાંક વર્ષ 1990થી વર્ષ 2015 વચ્ચે પાંચ વર્ષથી ઓછી ઉંમરનાં બાળકોનાં મૃત્યુદરમાં બે તૃતિયાંશ ઘટાડો કરવાનો છે.	[71, 70, 70]	70.33333333333333	[-0.5945039361443183, -0.6956765689221313, -0.8360458159991471]	-0.7087421070218655
4923	Keep your child's temperament in mind when you're trying to introduce new foods.	જ્યારે તમે નવા ખોરાક રજૂ કરવાનો પ્રયાસ કરો છો ત્યારે તમારા બાળકનો સ્વભાવ ધ્યાનમાં રાખો.	[81, 90, 90]	87.0	[0.02466043227355805, 0.3390614884388078, 0.12599268513002365]	0.16323820194746316
4924	All drugs against hypertension without exception are toxic and have distressing side-effects.	હાઇપરટેન્શન માટેની તમામ દવાઓ કોઈ અપવાદ વિના ઝેરી હોય છે અને તેની આડઅસરો ચિંતાજનક હોય છે.	[76, 80, 90]	82.0	[-0.2849217519353801, -0.1783075402416617, 0.12599268513002365]	-0.11241220234900605
4925	But all the effort is often worth it in the long run - for both the mother and her baby.	પરંતુ, લાંબા ગાળે માતા અને બાળક બંને માટે આ બધા પ્રયત્નો સાર્થક થાય છે.	[70, 60, 50]	60.0	[-0.6564203729861059, -1.2130455976026007, -1.7980843171283178]	-1.2225167625723417
4926	Consequently, the number of new cases arising each year is still increasing globally and in the WHO regions of Africa, the Eastern Mediterranean and South-East Asia.	પરિણામે, દર વર્ષે ઉત્પન્ન થતા નવા કેસોની સંખ્યા હજુ પણ વૈશ્વિક સ્તરે વધી રહી છે અને આફ્રિકાના WHO વિસ્તારો, પૂર્વ ભૂમધ્ય અને દક્ષિણ-પૂર્વ એશિયામાં વધી રહી છે.	[73, 65, 70]	69.33333333333333	[-0.47067106246074303, -0.9543610832623659, -0.8360458159991471]	-0.7536926539074186
4927	In rare cases, Hepatitis A may cause death.	દુર્લભ કિસ્સાઓમાં, હિપેટાઇટિસ એ મૃત્યુનું કારણ બની શકે છે.	[83, 100, 100]	94.33333333333333	[0.1484933059571333, 0.8564305171192773, 0.6070119356946091]	0.5373119195903399
4928	Forty years ago people were dying of cholera, small pox and plague.	40 વર્ષ પહેલા લોકો કોલેરા, ચેચક અને પ્લેગથી મૃત્યુ પામતા હતા.	[74, 100, 100]	91.33333333333333	[-0.40875462561895537, 0.8564305171192773, 0.6070119356946091]	0.35156260906497705
4929	The most frequently used medication is lithium carbonate.	સૌથી વધુ વપરાતી દવા લિથિયમ કાર્બોનેટ છે.	[77, 100, 100]	92.33333333333333	[-0.22300531509359248, 0.8564305171192773, 0.6070119356946091]	0.4134790459067646
4930	Carcinoma of the lung in a smoker, or carcinoma of the stomach in a gourmet, or carcinoma of the cervix in a woman who has loved live, is no Dostoevskian story of Crime and Punishment.	ધૂમ્રપાન કરનારમાં ફેફસાનું કાર્સિનોમા, અથવા ભોજનમાં પેટનું કાર્સિનોમા, અથવા જીવંત પ્રેમ કરનારી મહિલામાં ગર્ભાશયનું કાર્સિનોમા, અપરાધ અને સજાની કોઈ દસ્તયેવસ્કિયન વાર્તા નથી.	[80, 45, 45]	56.666666666666664	[-0.037256004568229584, -1.989099140623305, -2.0385939424106105]	-1.3549830292007148
4931	Oil serves as a stimulant for the production of bile and lipase, the fat digesting enzymes.	તેલ પિત્ત અને લાઇપેસ, ચરબીને પચાવનાર એન્ઝાઇમના ઉત્પાદન માટે ઉત્તેજક તરીકે કામ કરે છે.	[61, 50, 50]	53.666666666666664	[-1.2136683045621945, -1.7304146262830702, -1.7980843171283178]	-1.5807224159911941
4932	Mothers are aware of the importance and necessity of a measles vaccination to all children within their first year of life.	માતાઓ તેમના જીવનના પ્રથમ વર્ષમાં તમામ બાળકોને ખસરા રસીકરણના મહત્વ અને જરૂરિયાત વિશે જાગૃત છે.	[50, 90, 95]	78.33333333333333	[-1.8947491098218585, 0.3390614884388078, 0.36650231041231635]	-0.3963951036569114
4933	The Office of Health Protection (OHP) is engaged in a range of activities to reduce the incidence, and thereby the social and economic impact of communicable disease.	આરોગ્ય સુરક્ષા કાર્યાલય (ઓએચપી) ચેપી રોગની સામાજિક અને આર્થિક અસરને ઘટાડવા માટે વિવિધ પ્રવૃત્તિઓમાં સંકળાયેલું છે.	[80, 60, 60]	66.66666666666667	[-0.037256004568229584, -1.2130455976026007, -1.3170650665637325]	-0.8557888895781876
4934	The patient may not fall.	દર્દી પડી શકે નહીં.	[75, 70, 100]	81.66666666666667	[-0.34683818877716777, -0.6956765689221313, 0.6070119356946091]	-0.14516760733489664
4935	Fortunately, many of the harmful effects of malnutrition can be reversed, especially if a child is only mildly or briefly malnourished.	સદનસીબે, કુપોષણની ઘણી હાનિકારક અસરો દૂર કરી શકાય છે, ખાસ કરીને જો બાળક માત્ર હળવા અથવા ટૂંકા ગાળામાં કુપોષિત હોય તો.	[62, 90, 95]	82.33333333333333	[-1.151751867720407, 0.3390614884388078, 0.36650231041231635]	-0.14872935628976097
4936	If you suspect your child has a problem with binge eating, call your doctor or health care provider for advice and referrals to qualified mental health professionals who have experience treating eating disorders in kids.	જો તમને લાગે કે તમારા બાળકને વધારે પ્રમાણમાં ખાવાની સમસ્યા છે, તો તમારા ડૉક્ટર અથવા આરોગ્ય સંભાળ પ્રદાતાનો સંપર્ક કરો અને યોગ્ય માનસિક આરોગ્ય વ્યાવસાયિકોને સલાહ અને રેફરલ આપો, જેમને બાળકોમાં ખાવાપીવાની વિકૃતિઓની સારવાર કરવાનો અનુભવ છે.	[70, 90, 95]	85.0	[-0.6564203729861059, 0.3390614884388078, 0.36650231041231635]	0.01638114195500608
4937	Rehydration therapy should continue to replace ongoing loss of fluids and salts.	રેહાઇડ્રેશન થેરાપી પ્રવાહી અને મીઠાના વર્તમાન નુકસાનને બદલવાનું ચાલુ રાખવું જોઈએ.	[76, 70, 70]	72.0	[-0.2849217519353801, -0.6956765689221313, -0.8360458159991471]	-0.6055480456188861
4938	The number of polio cases in India declined from 1,934 in 1998 to 268 in 2001.	ભારતમાં પોલિયો કેસોની સંખ્યા 1998માં 1,34થી ઘટીને 2001માં 268 થઈ હતી.	[81, 55, 50]	62.0	[0.02466043227355805, -1.4717301119428354, -1.7980843171283178]	-1.0817179989325318
4939	Avoid all sweets, chocolates, cakes, pastries, cream, and ice creams.	તમામ મીઠાઈઓ, ચોકલેટ, કેક, પેસ્ટ્રી, ક્રીમ અને આઈસ્ક્રીમથી દૂર રહો.	[84, 100, 100]	94.66666666666667	[0.21040974279892094, 0.8564305171192773, 0.6070119356946091]	0.5579507318709358
4940	In the United Kingdom, TB incidences range from 40 per 100,000 in London to less than 5 per 100,000 in the rural South West of England; the national average is 13 per 100,000.	યુનાઇટેડ કિંગડમમાં, ટીબીની ઘટનાઓ લંડનમાં 100,000 દીઠ 40 થી ઈંગ્લેન્ડના ગ્રામીણ દક્ષિણ પશ્ચિમમાં 100,000 દીઠ 5 થી ઓછી છે – રાષ્ટ્રીય સરેરાશ 100,000 દીઠ 13 છે.	[90, 90, 90]	90.0	[0.5819083638496467, 0.3390614884388078, 0.12599268513002365]	0.34898751247282606
4941	Obesity is a lifelong problem so these drugs are hardly of any value.	સ્થૂળતા એક જીવનભરની સમસ્યા છે, તેથી આ દવાઓનું ભાગ્યે જ કોઈ મૂલ્ય છે.	[75, 55, 60]	63.333333333333336	[-0.34683818877716777, -1.4717301119428354, -1.3170650665637325]	-1.0452111224279117
4942	Special diets are prescribed for persons suffering from certain diseases.	ચોક્કસ બિમારીઓથી પીડાતા લોકો માટે વિશેષ આહાર સૂચવવામાં આવે છે.	[67, 100, 100]	89.0	[-0.8421696835114688, 0.8564305171192773, 0.6070119356946091]	0.20709092310080587
4943	Many sufferers do not have behavioural complications.	ઘણા દર્દીઓને વર્તણૂકની જટિલતા હોતી નથી.	[69, 60, 100]	76.33333333333333	[-0.7183368098278936, -1.2130455976026007, 0.6070119356946091]	-0.4414568239119618
4944	Stick with breast milk or infant formula as your baby's major source of nutrition during the first year.	પ્રથમ વર્ષ દરમિયાન તમારા બાળકના પોષણના મુખ્ય સ્રોત તરીકે સ્તનપાન અથવા નવજાત સૂત્રને જાળવી રાખો.	[70, 55, 50]	58.333333333333336	[-0.6564203729861059, -1.4717301119428354, -1.7980843171283178]	-1.3087449340190862
4945	There are 29 districts with high prevalence, particularly in the states of West Bengal, Orissa, Rajasthan and Bihar.	ખાસ કરીને પશ્ચિમ બંગાળ, ઓરિસ્સા, રાજસ્થાન અને બિહારના 29 જિલ્લાઓમાં આ બીમારી સૌથી વધુ ફેલાયેલી છે.	[87, 80, 80]	82.33333333333333	[0.39615905332428386, -0.1783075402416617, -0.35502656543456174]	-0.04572501745064653
4946	The amount of each vitamin per serving is measured in percent daily values - so eating a food with a daily value of 80% vitamin C gives you 80% of the vitamin C you need for the day.	દરેક વિટામિન દૈનિક મૂલ્યોમાં માપવામાં આવે છે-તેથી દરરોજ 80% વિટામિન સી સાથે ખોરાક ખાવાથી તમને દિવસ માટે 80% વિટામિન સી મળે છે.	[100, 35, 40]	58.333333333333336	[1.2010727322675232, -2.5064681693037745, -2.2791035676929035]	-1.194833001576385
4947	When both modus are integrated the child is aware that he’s pretending and then we speak of mentalization.	જ્યારે બંને પદ્ધતિઓને સંકલિત કરવામાં આવે છે ત્યારે બાળક જાણે છે કે તે ઢોંગ કરી રહ્યો છે અને પછી આપણે માનસિકતાની વાત કરીએ છીએ.	[90, 85, 100]	91.66666666666667	[0.5819083638496467, 0.08037697409857304, 0.6070119356946091]	0.42309909121427625
4948	Avoid bringing home ice-cream, cakes, and readymade baked goodies.	ઘરે આઈસ્ક્રીમ, કેક અને રેડીમેડ બેક્ડ ગૂડીઝ લાવવાનું ટાળો.	[60, 90, 100]	83.33333333333333	[-1.2755847414039823, 0.3390614884388078, 0.6070119356946091]	-0.10983710575685512
4949	Reservoirs of HEV and HGV are unknown.	એચઈવી (HEV) અને એચજીવી (HGV) ના જળાશયો અજ્ઞાત છે.	[76, 100, 100]	92.0	[-0.2849217519353801, 0.8564305171192773, 0.6070119356946091]	0.39284023362616877
4950	Influenza is spread through the air when an infected person breathes, coughs or sneezes.	ઇન્ફ્લુએન્ઝા હવા દ્વારા ફેલાય છે જ્યારે ચેપગ્રસ્ત વ્યક્તિ શ્વાસ લે છે, ઉધરસ લે છે અથવા છીંક લે છે.	[74, 40, 40]	51.333333333333336	[-0.40875462561895537, -2.2477836549635395, -2.2791035676929035]	-1.645213949425133
4951	Thus the individuals get more support in moments of emotional crisis.	આમ, ભાવનાત્મક કટોકટીની ક્ષણોમાં વ્યક્તિઓને વધુ સમર્થન મળે છે.	[95, 90, 100]	95.0	[0.891490548058585, 0.3390614884388078, 0.6070119356946091]	0.6125213240640006
4952	Only warm water may be taken during the period to compensate for the loss of fluids.	આ સમયગાળા દરમિયાન પ્રવાહીના નુકસાનની ભરપાઈ કરવા માટે માત્ર ગરમ પાણી જ પીવું જોઈએ.	[80, 55, 50]	61.666666666666664	[-0.037256004568229584, -1.4717301119428354, -1.7980843171283178]	-1.1023568112131275
4953	The syndrome can cause new muscle pain and weakness, and can also leave you feeling fatigued and lethargic.	સિન્ડ્રોમ નવા સ્નાયુ પીડા અને નબળાઈનું કારણ બની શકે છે, અને તમને થાક અને સુસ્તીનો અનુભવ પણ કરાવી શકે છે.	[75, 90, 100]	88.33333333333333	[-0.34683818877716777, 0.3390614884388078, 0.6070119356946091]	0.19974507845208303
4954	Children who have not been vaccinated and who develop mumps should be kept away from school and from as many people as possible for several days from the onset of swelling glands.	જે બાળકોનું રસીકરણ કરવામાં આવ્યું નથી અને જે બાળકોમાં મમ્પ વિકસે છે તેમને સોજો ગ્રંથિની શરૂઆતથી ઘણા દિવસો સુધી શક્ય હોય તેટલા લોકોથી દૂર રાખવા જોઈએ.	[80, 85, 80]	81.66666666666667	[-0.037256004568229584, 0.08037697409857304, -0.35502656543456174]	-0.10396853196807276
4955	Transportation of liquid specimens soaked on filter paper is a simple and safe procedure.	ફિલ્ટર પેપર પર ભીના પ્રવાહી નમૂનાઓનું પરિવહન એક સરળ અને સલામત પ્રક્રિયા છે.	[74, 70, 50]	64.66666666666667	[-0.40875462561895537, -0.6956765689221313, -1.7980843171283178]	-0.9675051705564682
4956	The amount of fat in an average American's diet has reached an astounding figure of up to 44% of the total calories.	સરેરાશ અમેરિકન ભોજનમાં ચરબીની માત્રા કુલ કેલરીના 44% સુધી પહોંચી ગઈ છે.	[85, 50, 50]	61.666666666666664	[0.2723261796407086, -1.7304146262830702, -1.7980843171283178]	-1.085390921256893
4957	At the time of the birth my son he was given BCG vaccination on time, but no scar appeared and the same was repeated after three-four months but still no scar appeared.	મારા પુત્રના જન્મ સમયે તેને સમયસર બીસીજી રસીકરણ આપવામાં આવ્યું હતું, પરંતુ કોઈ નિશાન દેખાયું નહોતું અને તે જ ત્રણ-ચાર મહિના પછી પુનરાવર્તન કરવામાં આવ્યું હતું પરંતુ હજુ સુધી કોઈ નિશાન દેખાયું નહોતું.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
4958	Women who are thinking about getting pregnant should make sure they have been properly vaccinated for certain diseases that could harm a developing fetus (such as chicken pox or rubella).	જે મહિલાઓ સગર્ભા થવાનું વિચારી રહી છે તેમણે ચોક્કસ બીમારીઓ (જેમ કે ચિકન પોક્સ અથવા રુબેલા) માટે યોગ્ય રસી આપવામાં આવી છે તેની ખાતરી કરવી જોઈએ.	[74, 55, 50]	59.666666666666664	[-0.40875462561895537, -1.4717301119428354, -1.7980843171283178]	-1.2261896848967029
4959	Antitoxin treatment is given within the first 48 hours of symptoms developing and a blood sample is also needed to measure your antibodies to the diphtheria toxin (poison).	લક્ષણો વિકસાવવાના પ્રથમ 48 કલાકની અંદર એન્ટિટોક્સિન સારવાર આપવામાં આવે છે અને ડિપ્થેરિયા ટોક્સિન (ઝેર) ના તમારા એન્ટિબોડીઝને માપવા માટે લોહીના નમૂનાની પણ જરૂર પડે છે.	[90, 65, 70]	75.0	[0.5819083638496467, -0.9543610832623659, -0.8360458159991471]	-0.40283284513728873
4960	In endemic areas, sporadic cases may occur throughout the year.	સ્થાનિક વિસ્તારોમાં, સમગ્ર વર્ષ દરમિયાન છૂટાછવાયા કેસો નોંધાઇ શકે છે.	[85, 100, 100]	95.0	[0.2723261796407086, 0.8564305171192773, 0.6070119356946091]	0.5785895441515316
4961	The extent of the adverse effects was astonishingly small in intensity.	પ્રતિકૂળ અસરની તીવ્રતા આશ્ચર્યજનક રીતે ઓછી હતી.	[76, 70, 50]	65.33333333333333	[-0.2849217519353801, -0.6956765689221313, -1.7980843171283178]	-0.9262275459952765
4962	Since there is nothing like a cure for cancer, insist on being treated symptom-far and no further.	કેન્સરની સારવાર જેવું કશું જ નથી.	[50, 20, 10]	26.666666666666668	[-1.8947491098218585, -3.2825217123244785, -3.7221613193866596]	-2.9664773805109985
4963	Historically, home treatment for paralytic polio and abortive polio with neurological symptoms wasn't sufficient.	ઐતિહાસિક રીતે, પક્ષાઘાત પોલિયો અને ગર્ભપાત પોલિયો માટે ન્યૂરોલોજિકલ લક્ષણો સાથે ઘરગથ્થુ સારવાર પૂરતી નહોતી.	[82, 80, 90]	84.0	[0.08657686911534569, -0.1783075402416617, 0.12599268513002365]	0.011420671334569213
4964	An open space is preferable; or a garden, a park or a room with windows opened.	ખુલ્લી જગ્યા એ બગીચો, બગીચો અથવા બારીઓ ખુલ્લી હોય તેવા રૂમને વધુ સારું ગણે છે.	[60, 55, 50]	55.0	[-1.2755847414039823, -1.4717301119428354, -1.7980843171283178]	-1.515133056825045
4965	Celia agreed, and together, Katherine and Celia sought funding to bring the program to families in the general community.	સીલિયા સંમત થઈ, અને સાથે મળીને, કેથરીન અને સીલિયાએ સામાન્ય સમુદાયમાં પરિવારો સુધી કાર્યક્રમ લાવવા માટે ભંડોળ માંગ્યું.	[100, 90, 90]	93.33333333333333	[1.2010727322675232, 0.3390614884388078, 0.12599268513002365]	0.555375635278785
4966	Aedes aegypti breed easily in stored water, puddles, etc.	એડિસ ઇજિપ્તી સંગ્રહિત પાણી, ખાડા વગેરેમાં સરળતાથી પ્રજનન કરે છે.	[74, 80, 80]	78.0	[-0.40875462561895537, -0.1783075402416617, -0.35502656543456174]	-0.31402957709839296
4967	A large proportion of the diet should consist of raw foods.	ખોરાકમાં મોટા ભાગનો હિસ્સો કાચા ખોરાકનો હોવો જોઈએ.	[81, 100, 100]	93.66666666666667	[0.02466043227355805, 0.8564305171192773, 0.6070119356946091]	0.49603429502914814
4968	The sleep-wake cycle is usually disrupted, and the fluctuations are usually more prominent in the evenings and at night.	ઊંઘ-જાગરણનું ચક્ર સામાન્ય રીતે વિક્ષેપિત થાય છે અને સામાન્ય રીતે સાંજે અને રાત્રે વધઘટ વધુ જોવા મળે છે.	[70, 70, 70]	70.0	[-0.6564203729861059, -0.6956765689221313, -0.8360458159991471]	-0.7293809193024613
4969	Persons who devote their entire life to physical development are likely to have a better physique than say those who lead sedentary lives, like scientists, lawyers or doctors.	જે લોકો પોતાનું આખું જીવન શારીરિક વિકાસ માટે સમર્પિત કરે છે, તેઓ વૈજ્ઞાનિકો, વકીલો અથવા ડૉક્ટરો જેવા બેઠાડુ જીવન જીવતા લોકો કરતા વધુ સારી શારીરિક ધરાવે છે.	[83, 55, 50]	62.666666666666664	[0.1484933059571333, -1.4717301119428354, -1.7980843171283178]	-1.04044037437134
4970	Despecializing cancer would help achieve this.	કેન્સરને ડિસ્પેશિયલાઇઝ કરવાથી તેને પ્રાપ્ત કરવામાં મદદ મળશે.	[71, 100, 100]	90.33333333333333	[-0.5945039361443183, 0.8564305171192773, 0.6070119356946091]	0.2896461722231894
4971	To be sure you may place the palm of your hand on the abdomen to feel the movement.	તમે તમારા હાથની હથેળીને પેટ પર મૂકી શકો છો જેથી તમે હિલચાલનો અનુભવ કરી શકો.	[93, 65, 70]	76.0	[0.7676576743750096, -0.9543610832623659, -0.8360458159991471]	-0.3409164082955011
4972	We call this nervous tension.	અમે તેને નર્વસ ટેન્શન કહીએ છીએ.	[79, 100, 100]	93.0	[-0.09917244141001721, 0.8564305171192773, 0.6070119356946091]	0.4547566704679564
4973	During 1996, there was a large outbreak reported from Delhi when 10,252 cases and 423 deaths have been reported to the State Directorate.	વર્ષ 1996 દરમિયાન દિલ્હીમાંથી મોટી સંખ્યામાં રોગચાળો ફાટી નીકળ્યો હતો, જેમાં 10,252 કેસ નોંધાયા હતા અને 423 લોકોના મૃત્યુ થયા હતા.	[76, 60, 65]	67.0	[-0.2849217519353801, -1.2130455976026007, -1.0765554412814398]	-0.8581742636064735
4974	They engage parents in their children's learning and help them in making progress toward their educational, literacy and employment goals.	તેઓ માતા-પિતાને તેમના બાળકોના અભ્યાસમાં સામેલ કરે છે અને તેમને તેમના શૈક્ષણિક, સાક્ષરતા અને રોજગારીના લક્ષ્યાંકો તરફ પ્રગતિ કરવામાં મદદ કરે છે.	[78, 80, 95]	84.33333333333333	[-0.16108887825180485, -0.1783075402416617, 0.36650231041231635]	0.009035297306283255
4975	Child Lung Health Project demonstrated that use of standard case management and other training and management techniques developed for tuberculosis control could also be effective with child pneumonia.	ચાઇલ્ડ લંગ હેલ્થ પ્રોજેક્ટએ દર્શાવ્યું હતું કે, ટ્યુબરક્યુલોસિસ નિયંત્રણ માટે વિકસાવવામાં આવેલી પ્રમાણભૂત કેસ મેનેજમેન્ટ અને અન્ય તાલીમ અને મેનેજમેન્ટ તકનીકોનો ઉપયોગ પણ ચાઇલ્ડ ન્યુમોનિયામાં અસરકારક હોઈ શકે છે.	[75, 65, 70]	70.0	[-0.34683818877716777, -0.9543610832623659, -0.8360458159991471]	-0.7124150293462268
4976	By this non-insulin dependent mechanism the liver fructose is ultimately converted into glycogen and triglycerides.	આ ઇન્સ્યુલિન આધારિત વ્યવસ્થા દ્વારા લીવર ફ્રુક્ટોઝ આખરે ગ્લાયકોજન અને ટ્રાઇગ્લિસરાઇડમાં રૂપાંતરિત થાય છે.	[100, 65, 65]	76.66666666666667	[1.2010727322675232, -0.9543610832623659, -1.0765554412814398]	-0.2766145974254275
4977	Breastfeeding also releases endorphins, the body's natural opiates, for both mother and baby (Tay, 1991), underlining the pleasurable aspects for both partners in this amazing and rewarding relationship.	સ્તનપાન કરાવવાથી માતા અને બાળક બંને માટે શરીરની કુદરતી ઓપિયેટ્સ એન્ડોર્ફિન પણ બહાર આવે છે (ટેય, 1991), જે આ અદ્ભુત અને ફળદાયક સંબંધોમાં બંને ભાગીદારો માટે આનંદદાયક પાસાઓને રેખાંકિત કરે છે.	[90, 45, 50]	61.666666666666664	[0.5819083638496467, -1.989099140623305, -1.7980843171283178]	-1.0684250313006587
4978	The bacteria are spread through the air when the infected person talks, coughs or sneezes.	જ્યારે ચેપગ્રસ્ત વ્યક્તિ વાત કરે છે, ઉધરસ અથવા છીંક ખાય છે ત્યારે બેક્ટેરિયા હવામાં ફેલાય છે.	[75, 90, 100]	88.33333333333333	[-0.34683818877716777, 0.3390614884388078, 0.6070119356946091]	0.19974507845208303
